	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2954.41141378	2870.08394143	0.001	100	100	1.0	6068	2
1	2798.01465145	2776.60241116	0.001	100	100	1.0	6068	2
2	2766.62061398	2746.54758128	0.001	100	100	1.0	6068	2
3	2748.56768194	2728.54870582	0.001	100	100	1.0	6068	2
4	2736.53889837	2717.36394879	0.001	100	100	1.0	6068	2
5	2727.42303501	2708.25579776	0.001	100	100	1.0	6068	2
6	2720.81847095	2702.7294259	0.001	100	100	1.0	6068	2
7	2714.52724791	2697.68772547	0.001	100	100	1.0	6068	2
8	2710.09291176	2689.2848757	0.001	100	100	1.0	6068	2
9	2706.48438786	2686.9554231	0.001	100	100	1.0	6068	2
10	2703.00086563	2684.69485876	0.001	100	100	1.0	6068	2
11	2700.18584818	2680.91605484	0.001	100	100	1.0	6068	2
12	2698.08076049	2678.39516611	0.001	100	100	1.0	6068	2
13	2695.76073085	2677.76723595	0.001	100	100	1.0	6068	2
14	2693.21495349	2672.83709518	0.001	100	100	1.0	6068	2
15	2691.56480088	2672.56055668	0.001	100	100	1.0	6068	2
16	2690.25187039	2672.2286636	0.001	100	100	1.0	6068	2
17	2688.44728744	2669.64734003	0.001	100	100	1.0	6068	2
18	2686.96991307	2668.67544935	0.001	100	100	1.0	6068	2
19	2686.08847695	2668.88700724	0.001	100	100	1.0	6068	2
20	2684.56623491	2666.28201416	0.001	100	100	1.0	6068	2
21	2683.55956476	2667.21814875	0.001	100	100	1.0	6068	2
22	2681.78196466	2664.5939862	0.001	100	100	1.0	6068	2
23	2681.21301123	2664.60804927	0.001	100	100	1.0	6068	2
24	2680.25184684	2663.28146987	0.001	100	100	1.0	6068	2
25	2679.37413629	2660.67446812	0.001	100	100	1.0	6068	2
26	2678.26313808	2661.08366648	0.001	100	100	1.0	6068	2
27	2677.330684	2660.03581071	0.001	100	100	1.0	6068	2
28	2676.46055309	2658.68771707	0.001	100	100	1.0	6068	2
29	2675.77025107	2659.22174177	0.001	100	100	1.0	6068	2
30	2675.46465913	2657.57341957	0.001	100	100	1.0	6068	2
31	2674.37963647	2657.79552219	0.001	100	100	1.0	6068	2
32	2673.60898756	2656.49943936	0.001	100	100	1.0	6068	2
33	2673.23708	2655.7929258	0.001	100	100	1.0	6068	2
34	2672.34929772	2655.38333392	0.001	100	100	1.0	6068	2
35	2672.33560227	2656.26506856	0.001	100	100	1.0	6068	2
36	2671.76852891	2653.92610195	0.001	100	100	1.0	6068	2
37	2670.93592936	2654.27055356	0.001	100	100	1.0	6068	2
38	2670.445354	2652.97343489	0.001	100	100	1.0	6068	2
39	2670.26625637	2653.54152024	0.001	100	100	1.0	6068	2
40	2669.67880073	2653.03571315	0.001	100	100	1.0	6068	2
41	2669.0762376	2652.62486089	0.001	100	100	1.0	6068	2
42	2668.88010854	2651.93357928	0.001	100	100	1.0	6068	2
43	2668.52065262	2651.00089907	0.001	100	100	1.0	6068	2
44	2668.10947952	2651.12012559	0.001	100	100	1.0	6068	2
45	2667.7575826	2650.12880729	0.001	100	100	1.0	6068	2
46	2667.27770922	2651.33281082	0.001	100	100	1.0	6068	2
47	2666.98365311	2650.13364482	0.001	100	100	1.0	6068	2
48	2666.44711182	2649.93239872	0.001	100	100	1.0	6068	2
49	2666.18785652	2649.42771337	0.001	100	100	1.0	6068	2
50	2666.16720326	2649.66081818	0.001	100	100	1.0	6068	2
51	2666.04541259	2649.55934064	0.001	100	100	1.0	6068	2
52	2665.14224194	2648.92390655	0.001	100	100	1.0	6068	2
53	2665.01083478	2648.15154878	0.001	100	100	1.0	6068	2
54	2664.600443	2648.08214655	0.001	100	100	1.0	6068	2
55	2664.50510921	2649.12068109	0.001	100	100	1.0	6068	2
56	2664.51935776	2649.3907459	0.001	100	100	1.0	6068	2
57	2663.77200593	2648.70559301	0.001	100	100	1.0	6068	2
58	2663.74664602	2647.3434293	0.001	100	100	1.0	6068	2
59	2663.47468879	2646.8119417	0.001	100	100	1.0	6068	2
60	2663.3757677	2646.44286596	0.001	100	100	1.0	6068	2
61	2662.98850047	2646.52109739	0.001	100	100	1.0	6068	2
62	2662.91292098	2646.36568625	0.001	100	100	1.0	6068	2
63	2662.56910217	2647.01238909	0.001	100	100	1.0	6068	2
64	2662.49495405	2645.61107745	0.001	100	100	1.0	6068	2
65	2661.93036112	2645.54804996	0.001	100	100	1.0	6068	2
66	2662.08738204	2645.94076719	0.001	100	100	1.0	6068	2
67	2661.74513594	2644.64540465	0.001	100	100	1.0	6068	2
68	2661.54367892	2645.4587421	0.001	100	100	1.0	6068	2
69	2661.39518778	2645.41196747	0.001	100	100	1.0	6068	2
70	2661.17708591	2644.50706841	0.001	100	100	1.0	6068	2
71	2661.09049704	2645.17103335	0.001	100	100	1.0	6068	2
72	2660.95373311	2644.42597498	0.001	100	100	1.0	6068	2
73	2660.53417512	2644.89513063	0.001	100	100	1.0	6068	2
74	2660.73382042	2643.63445426	0.001	100	100	1.0	6068	2
75	2660.04834283	2644.34312961	0.001	100	100	1.0	6068	2
76	2660.25026868	2643.2185334	0.001	100	100	1.0	6068	2
77	2659.67267447	2643.56479903	0.001	100	100	1.0	6068	2
78	2659.83250034	2643.38880211	0.001	100	100	1.0	6068	2
79	2659.72697769	2643.31062296	0.001	100	100	1.0	6068	2
80	2659.50078946	2642.73200502	0.001	100	100	1.0	6068	2
81	2659.65706744	2643.80844764	0.001	100	100	1.0	6068	2
82	2659.25912245	2642.90350984	0.001	100	100	1.0	6068	2
83	2658.72798719	2643.96018501	0.001	100	100	1.0	6068	2
84	2658.61133635	2641.71726228	0.001	100	100	1.0	6068	2
85	2658.83735234	2643.23610219	0.001	100	100	1.0	6068	2
86	2658.73571428	2642.38260337	0.001	100	100	1.0	6068	2
87	2658.62067477	2641.78326988	0.001	100	100	1.0	6068	2
88	2658.40251667	2642.67108656	0.001	100	100	1.0	6068	2
89	2658.08119345	2641.63673649	0.001	100	100	1.0	6068	2
90	2658.15336894	2642.4478524	0.001	100	100	1.0	6068	2
91	2658.27604651	2643.67921649	0.001	100	100	1.0	6068	2
92	2657.57316158	2642.19825759	0.001	100	100	1.0	6068	2
93	2657.66865342	2641.64509936	0.001	100	100	1.0	6068	2
94	2657.43039022	2643.23705541	0.001	100	100	1.0	6068	2
95	2657.90513898	2640.71809787	0.001	100	100	1.0	6068	2
96	2657.19290912	2641.35557145	0.001	100	100	1.0	6068	2
97	2657.04865606	2640.85061955	0.001	100	100	1.0	6068	2
98	2657.2565115	2641.2469074	0.001	100	100	1.0	6068	2
99	2657.11827678	2640.38146342	0.001	100	100	1.0	6068	2
