	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2940.16855982	2976.55187125	0.0015	100	100	1.0
1	2793.1296899	2798.93981163	0.0015	100	100	1.0
2	2764.50094087	2766.27091254	0.0015	100	100	1.0
3	2749.91137771	2747.01529403	0.0015	100	100	1.0
4	2739.67950644	2738.1089292	0.0015	100	100	1.0
5	2732.56647332	2730.92783661	0.0015	100	100	1.0
6	2726.2758073	2732.50089861	0.0015	100	100	1.0
7	2720.67090959	2724.77771019	0.0015	100	100	1.0
8	2717.56487262	2718.86439319	0.0015	100	100	1.0
9	2713.76081805	2713.5417163	0.0015	100	100	1.0
10	2710.06026092	2715.10748209	0.0015	100	100	1.0
11	2707.03707599	2706.50008263	0.0015	100	100	1.0
12	2704.63172389	2705.85229586	0.0015	100	100	1.0
13	2703.02795642	2702.16961612	0.0015	100	100	1.0
14	2700.27376425	2702.50638733	0.0015	100	100	1.0
15	2698.3065596	2701.4100965	0.0015	100	100	1.0
16	2697.07233501	2699.60086649	0.0015	100	100	1.0
17	2695.03479101	2696.66286187	0.0015	100	100	1.0
18	2693.22355705	2694.90120007	0.0015	100	100	1.0
19	2691.7956945	2698.14624864	0.0015	100	100	1.0
20	2691.35540253	2693.96306614	0.0015	100	100	1.0
21	2689.71367881	2691.62209085	0.0015	100	100	1.0
22	2689.14980783	2692.23070075	0.0015	100	100	1.0
23	2688.15283564	2690.30222789	0.0015	100	100	1.0
24	2686.20479313	2692.25742131	0.0015	100	100	1.0
25	2686.07384568	2689.32845317	0.0015	100	100	1.0
26	2684.74972315	2689.81202479	0.0015	100	100	1.0
27	2683.91801046	2686.08167041	0.0015	100	100	1.0
28	2682.96128204	2686.87608673	0.0015	100	100	1.0
29	2682.34923415	2688.22668854	0.0015	100	100	1.0
30	2681.89492048	2689.63514047	0.0015	100	100	1.0
31	2680.95529355	2682.15158705	0.0015	100	100	1.0
32	2680.20543421	2683.39087007	0.0015	100	100	1.0
33	2680.22561504	2688.60995338	0.0015	100	100	1.0
34	2678.85834628	2681.17570143	0.0015	100	100	1.0
35	2678.59006548	2681.27482112	0.0015	100	100	1.0
36	2678.29810953	2680.07827438	0.0015	100	100	1.0
37	2678.10846058	2677.59429803	0.0015	100	100	1.0
38	2677.46141769	2685.43191091	0.0015	100	100	1.0
39	2676.78534489	2681.47931387	0.0015	100	100	1.0
40	2676.72559144	2678.52055403	0.0015	100	100	1.0
41	2675.81118432	2679.70744718	0.0015	100	100	1.0
42	2675.27634457	2676.93302004	0.0015	100	100	1.0
43	2675.0584919	2677.78212293	0.0015	100	100	1.0
44	2675.06997981	2675.50108486	0.0015	100	100	1.0
45	2674.26199609	2675.39070296	0.0015	100	100	1.0
46	2673.57026063	2676.32061826	0.0015	100	100	1.0
47	2674.0361733	2673.88431375	0.0015	100	100	1.0
48	2673.28681175	2676.28057453	0.0015	100	100	1.0
49	2672.93434734	2674.98373734	0.0015	100	100	1.0
50	2672.76391272	2674.88341655	0.0015	100	100	1.0
51	2672.35150502	2673.09879806	0.0015	100	100	1.0
52	2672.23004892	2676.403824	0.0015	100	100	1.0
53	2671.93074441	2681.99196997	0.0015	100	100	1.0
54	2672.17697236	2675.15681437	0.0015	100	100	1.0
55	2672.01761939	2673.32650984	0.0015	100	100	1.0
56	2670.96451106	2673.34617413	0.0015	100	100	1.0
57	2671.41317171	2675.23659187	0.0015	100	100	1.0
58	2670.85287414	2672.53072251	0.0015	100	100	1.0
59	2670.82115577	2675.99723603	0.0015	100	100	1.0
60	2670.8734098	2673.53263455	0.0015	100	100	1.0
61	2669.64907292	2673.45809931	0.0015	100	100	1.0
62	2670.14703078	2674.7524246	0.0015	100	100	1.0
63	2669.69481654	2679.16581443	0.0015	100	100	1.0
64	2670.09674609	2673.44736132	0.0015	100	100	1.0
65	2669.30260576	2674.48841802	0.0015	100	100	1.0
66	2669.46623864	2671.39638681	0.0015	100	100	1.0
67	2669.09146032	2671.01705063	0.0015	100	100	1.0
68	2669.8158869	2676.78423057	0.0015	100	100	1.0
69	2669.14949792	2670.52413444	0.0015	100	100	1.0
70	2668.61659643	2672.26945656	0.0015	100	100	1.0
71	2668.80656429	2672.95462766	0.0015	100	100	1.0
72	2668.07384402	2669.65822366	0.0015	100	100	1.0
73	2669.13700444	2672.40237036	0.0015	100	100	1.0
74	2668.39521149	2669.20867255	0.0015	100	100	1.0
75	2667.41842749	2669.74083702	0.0015	100	100	1.0
76	2668.08010601	2672.13388989	0.0015	100	100	1.0
77	2667.40862459	2669.09639774	0.0015	100	100	1.0
78	2667.73846449	2669.7313006	0.0015	100	100	1.0
79	2667.05856278	2670.76216642	0.0015	100	100	1.0
80	2667.39810785	2667.06123448	0.0015	100	100	1.0
81	2667.46329529	2670.52690635	0.0015	100	100	1.0
82	2666.3255881	2669.28810368	0.0015	100	100	1.0
83	2667.6992354	2669.04072667	0.0015	100	100	1.0
84	2667.31142083	2671.10938247	0.0015	100	100	1.0
85	2666.80693143	2669.02715796	0.0015	100	100	1.0
86	2667.3100651	2670.39176728	0.0015	100	100	1.0
87	2666.59878475	2668.3413142	0.0015	100	100	1.0
88	2666.84407353	2675.5358588	0.0015	100	100	1.0
89	2666.42835278	2672.76645545	0.0015	100	100	1.0
90	2666.80096203	2668.7679287	0.0015	100	100	1.0
91	2666.3606649	2670.44567894	0.0015	100	100	1.0
92	2665.97339186	2668.70266099	0.0015	100	100	1.0
93	2665.99931774	2668.81954273	0.0015	100	100	1.0
94	2666.22249179	2666.53997278	0.0015	100	100	1.0
95	2666.26688116	2669.01048638	0.0015	100	100	1.0
96	2666.16369947	2667.84489741	0.0015	100	100	1.0
97	2666.3123552	2668.1817928	0.0015	100	100	1.0
98	2665.59614233	2667.46681928	0.0015	100	100	1.0
99	2667.04204863	2666.47349697	0.0015	100	100	1.0
