	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3000.78964986	2883.79979722	0.0005	50	50	1.0
1	2825.71100719	2815.18656825	0.0005	50	50	1.0
2	2790.36001055	2789.90841272	0.0005	50	50	1.0
3	2772.06933337	2763.12605499	0.0005	50	50	1.0
4	2760.09076398	2753.05092689	0.0005	50	50	1.0
5	2750.85279415	2742.57204156	0.0005	50	50	1.0
6	2743.68640065	2739.04084011	0.0005	50	50	1.0
7	2737.96133391	2732.8029365	0.0005	50	50	1.0
8	2733.40590561	2728.45514348	0.0005	50	50	1.0
9	2729.5708769	2724.34952955	0.0005	50	50	1.0
10	2725.6027187	2720.90506617	0.0005	50	50	1.0
11	2722.11005993	2720.53021089	0.0005	50	50	1.0
12	2718.74674465	2716.42339633	0.0005	50	50	1.0
13	2716.35135558	2712.6841992	0.0005	50	50	1.0
14	2713.31802096	2711.50218513	0.0005	50	50	1.0
15	2710.91822565	2710.14880815	0.0005	50	50	1.0
16	2709.15132948	2707.70818053	0.0005	50	50	1.0
17	2706.99012313	2704.29696276	0.0005	50	50	1.0
18	2705.18886792	2702.49227059	0.0005	50	50	1.0
19	2703.09099429	2699.6015639	0.0005	50	50	1.0
20	2701.56723938	2697.06763209	0.0005	50	50	1.0
21	2700.19977382	2697.20900772	0.0005	50	50	1.0
22	2698.93555183	2695.31100388	0.0005	50	50	1.0
23	2697.23672986	2695.78397383	0.0005	50	50	1.0
24	2695.6118245	2693.24154797	0.0005	50	50	1.0
25	2694.34971769	2691.83642765	0.0005	50	50	1.0
26	2693.35797533	2692.21268009	0.0005	50	50	1.0
27	2692.63375939	2690.28086068	0.0005	50	50	1.0
28	2691.31952559	2689.57647297	0.0005	50	50	1.0
29	2690.2315454	2692.13969885	0.0005	50	50	1.0
30	2688.9972563	2690.31895175	0.0005	50	50	1.0
31	2688.3550477	2684.60464623	0.0005	50	50	1.0
32	2687.15775831	2687.29205054	0.0005	50	50	1.0
33	2686.6588656	2684.14248616	0.0005	50	50	1.0
34	2685.85512701	2682.82049596	0.0005	50	50	1.0
35	2684.90110736	2684.97122828	0.0005	50	50	1.0
36	2684.39405446	2680.62832694	0.0005	50	50	1.0
37	2683.81075587	2680.61906734	0.0005	50	50	1.0
38	2683.16812216	2685.45228054	0.0005	50	50	1.0
39	2682.66581099	2679.77693623	0.0005	50	50	1.0
40	2681.90823479	2680.38864013	0.0005	50	50	1.0
41	2681.3304997	2678.7419583	0.0005	50	50	1.0
42	2680.45529957	2678.05413387	0.0005	50	50	1.0
43	2680.09634205	2678.23516017	0.0005	50	50	1.0
44	2679.88357911	2678.73823177	0.0005	50	50	1.0
45	2678.7679714	2676.01513812	0.0005	50	50	1.0
46	2678.58118964	2676.24015922	0.0005	50	50	1.0
47	2678.01900782	2676.03128081	0.0005	50	50	1.0
48	2677.50958155	2677.9661256	0.0005	50	50	1.0
49	2677.05794233	2675.81338367	0.0005	50	50	1.0
