	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2880.99701621	2813.60976525	0.0015	50	10	1.0
1	2769.83417807	2775.6855268	0.0015	50	10	1.0
2	2747.51278671	2743.14585278	0.0015	50	10	1.0
3	2735.56152777	2733.50413219	0.0015	50	10	1.0
4	2727.30613787	2724.36216278	0.0015	50	10	1.0
5	2720.57807816	2715.51537012	0.0015	50	10	1.0
6	2715.06311441	2714.42151836	0.0015	50	10	1.0
7	2711.24468615	2713.11038891	0.0015	50	10	1.0
8	2708.32706497	2709.6260844	0.0015	50	10	1.0
9	2705.52676599	2701.5526947	0.0015	50	10	1.0
