	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2990.07135821	2991.78158844	0.001	100	100	1.0
1	2815.42525095	2813.4992447	0.001	100	100	1.0
2	2781.81357634	2780.91046995	0.001	100	100	1.0
3	2764.61262729	2759.92325955	0.001	100	100	1.0
4	2752.74264824	2750.59766092	0.001	100	100	1.0
5	2745.07344989	2740.93151505	0.001	100	100	1.0
6	2738.26580355	2739.21146873	0.001	100	100	1.0
7	2732.59468385	2735.3539703	0.001	100	100	1.0
8	2729.00244856	2727.76751884	0.001	100	100	1.0
9	2724.98629934	2723.39190872	0.001	100	100	1.0
10	2720.74373394	2727.08783134	0.001	100	100	1.0
11	2717.32512321	2718.2628755	0.001	100	100	1.0
12	2714.41455122	2715.67557679	0.001	100	100	1.0
13	2712.30547926	2711.59821922	0.001	100	100	1.0
14	2709.32909321	2709.11221086	0.001	100	100	1.0
15	2707.01548121	2710.50199981	0.001	100	100	1.0
16	2705.23464518	2705.72437177	0.001	100	100	1.0
17	2703.10109678	2704.50128372	0.001	100	100	1.0
18	2701.21814052	2702.5250956	0.001	100	100	1.0
19	2699.29102367	2702.02811772	0.001	100	100	1.0
20	2698.57840994	2701.05856434	0.001	100	100	1.0
21	2696.56448529	2698.9470579	0.001	100	100	1.0
22	2695.63411856	2696.77952094	0.001	100	100	1.0
23	2694.4124196	2699.37758332	0.001	100	100	1.0
24	2692.51089174	2697.33589175	0.001	100	100	1.0
25	2692.01351836	2692.45779448	0.001	100	100	1.0
26	2690.38534935	2692.72599253	0.001	100	100	1.0
27	2689.50564947	2689.83423225	0.001	100	100	1.0
28	2688.23305945	2688.48908649	0.001	100	100	1.0
29	2687.52627509	2688.13224346	0.001	100	100	1.0
30	2686.86100646	2694.36769025	0.001	100	100	1.0
31	2685.35232449	2685.64318638	0.001	100	100	1.0
32	2684.86983785	2685.7864171	0.001	100	100	1.0
33	2683.88432916	2686.17432528	0.001	100	100	1.0
34	2683.06672737	2685.42855362	0.001	100	100	1.0
35	2682.46197509	2685.19181471	0.001	100	100	1.0
36	2681.99290714	2683.64381703	0.001	100	100	1.0
37	2681.76019731	2682.79575373	0.001	100	100	1.0
38	2680.76468387	2687.24682104	0.001	100	100	1.0
39	2680.07014365	2683.19970843	0.001	100	100	1.0
40	2679.57479493	2685.03137184	0.001	100	100	1.0
41	2678.56608163	2679.72543563	0.001	100	100	1.0
42	2677.76104453	2680.58417623	0.001	100	100	1.0
43	2677.74690966	2679.88646947	0.001	100	100	1.0
44	2677.63516852	2678.50584304	0.001	100	100	1.0
45	2676.36803518	2676.99875736	0.001	100	100	1.0
46	2675.58047353	2678.07590159	0.001	100	100	1.0
47	2675.83370986	2678.01010033	0.001	100	100	1.0
48	2675.19550038	2676.12270751	0.001	100	100	1.0
49	2674.46971271	2677.31470707	0.001	100	100	1.0
50	2674.1108255	2675.35060228	0.001	100	100	1.0
51	2673.68669724	2675.09841995	0.001	100	100	1.0
52	2673.56775158	2675.12883389	0.001	100	100	1.0
53	2673.29564914	2684.12627999	0.001	100	100	1.0
54	2672.97974437	2677.98794328	0.001	100	100	1.0
55	2672.67789604	2673.74087063	0.001	100	100	1.0
56	2671.73807594	2674.3930622	0.001	100	100	1.0
57	2671.90585981	2674.74110824	0.001	100	100	1.0
58	2671.6096049	2672.09745412	0.001	100	100	1.0
59	2671.45399784	2672.76848607	0.001	100	100	1.0
60	2671.30884354	2672.78814802	0.001	100	100	1.0
61	2670.36791409	2671.60285276	0.001	100	100	1.0
62	2670.47594622	2673.19534471	0.001	100	100	1.0
63	2670.0182519	2676.72642246	0.001	100	100	1.0
64	2669.92218458	2672.74560127	0.001	100	100	1.0
65	2669.32147793	2675.60283829	0.001	100	100	1.0
66	2669.28871267	2670.58671987	0.001	100	100	1.0
67	2668.94097594	2671.07672131	0.001	100	100	1.0
68	2669.76730024	2674.3569448	0.001	100	100	1.0
69	2668.64070618	2668.65538314	0.001	100	100	1.0
70	2668.22280282	2670.3465093	0.001	100	100	1.0
71	2668.38796243	2669.83220864	0.001	100	100	1.0
72	2667.57110424	2669.1001294	0.001	100	100	1.0
73	2668.60451379	2669.76193068	0.001	100	100	1.0
74	2667.52553758	2668.34528767	0.001	100	100	1.0
75	2666.94318879	2670.22696302	0.001	100	100	1.0
76	2667.29069863	2671.94549409	0.001	100	100	1.0
77	2667.03344169	2669.08544688	0.001	100	100	1.0
78	2666.54203859	2668.10683136	0.001	100	100	1.0
79	2666.2483751	2668.4665476	0.001	100	100	1.0
80	2666.38797167	2666.98819956	0.001	100	100	1.0
81	2666.33100904	2667.57729455	0.001	100	100	1.0
82	2665.35291989	2669.01768362	0.001	100	100	1.0
83	2666.39081781	2666.68156033	0.001	100	100	1.0
84	2665.98030784	2671.66332728	0.001	100	100	1.0
85	2665.50864504	2668.46144819	0.001	100	100	1.0
86	2665.8626534	2666.57430791	0.001	100	100	1.0
87	2665.26528012	2665.52934075	0.001	100	100	1.0
88	2665.29199699	2671.09839007	0.001	100	100	1.0
89	2665.0839192	2669.44797517	0.001	100	100	1.0
90	2665.02987313	2665.31319321	0.001	100	100	1.0
91	2664.98108142	2667.92444384	0.001	100	100	1.0
92	2664.39270744	2665.58844052	0.001	100	100	1.0
93	2664.52422996	2666.49299835	0.001	100	100	1.0
94	2664.73013785	2666.59411925	0.001	100	100	1.0
95	2664.52157116	2667.33215869	0.001	100	100	1.0
96	2664.4617876	2666.28242729	0.001	100	100	1.0
97	2664.65013393	2666.06179605	0.001	100	100	1.0
98	2663.9012698	2666.31949372	0.001	100	100	1.0
99	2664.43838213	2664.74286297	0.001	100	100	1.0
