	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2848.81539996	2786.71121618	0.0025	50	50	1.0
1	2755.34530025	2752.87277893	0.0025	50	50	1.0
2	2737.18129914	2740.43082978	0.0025	50	50	1.0
3	2727.54598232	2730.56112245	0.0025	50	50	1.0
4	2720.72236208	2718.02126404	0.0025	50	50	1.0
5	2715.49732939	2714.94857269	0.0025	50	50	1.0
6	2711.24870328	2709.47988757	0.0025	50	50	1.0
7	2708.265276	2708.38959382	0.0025	50	50	1.0
8	2706.57973693	2707.73146025	0.0025	50	50	1.0
9	2704.73822126	2702.37620717	0.0025	50	50	1.0
10	2701.82329671	2701.96414541	0.0025	50	50	1.0
11	2700.4306465	2707.28308362	0.0025	50	50	1.0
12	2699.70169667	2698.53917127	0.0025	50	50	1.0
13	2697.83896715	2710.70878645	0.0025	50	50	1.0
14	2697.22693326	2697.14895006	0.0025	50	50	1.0
15	2696.18216428	2696.67666632	0.0025	50	50	1.0
16	2695.25507386	2693.82517337	0.0025	50	50	1.0
17	2694.3866862	2693.30318438	0.0025	50	50	1.0
18	2693.90583974	2694.99842732	0.0025	50	50	1.0
19	2693.30985255	2692.68681799	0.0025	50	50	1.0
20	2692.39296424	2691.81660838	0.0025	50	50	1.0
21	2692.16598326	2691.19072658	0.0025	50	50	1.0
22	2691.38851475	2695.50861961	0.0025	50	50	1.0
23	2690.53633169	2691.99222064	0.0025	50	50	1.0
24	2690.4599711	2689.2472575	0.0025	50	50	1.0
25	2689.88602425	2688.41778856	0.0025	50	50	1.0
26	2689.3843614	2688.08424299	0.0025	50	50	1.0
27	2689.03551345	2695.74161986	0.0025	50	50	1.0
28	2690.54064214	2690.16215185	0.0025	50	50	1.0
29	2689.05028923	2695.05084987	0.0025	50	50	1.0
30	2688.6661478	2689.99073713	0.0025	50	50	1.0
31	2688.31157596	2688.26127015	0.0025	50	50	1.0
32	2687.66479669	2686.23497998	0.0025	50	50	1.0
33	2688.11022818	2689.59146684	0.0025	50	50	1.0
34	2687.73482329	2686.35663717	0.0025	50	50	1.0
35	2687.8202668	2686.35448052	0.0025	50	50	1.0
36	2687.74219546	2688.65352524	0.0025	50	50	1.0
37	2688.15667692	2684.07209944	0.0025	50	50	1.0
38	2687.41741288	2686.31170036	0.0025	50	50	1.0
39	2688.2784286	2684.55670691	0.0025	50	50	1.0
40	2687.02548885	2686.45600521	0.0025	50	50	1.0
41	2687.76928337	2686.1816789	0.0025	50	50	1.0
42	2686.24018172	2682.97399179	0.0025	50	50	1.0
43	2686.92547087	2684.99367522	0.0025	50	50	1.0
44	2686.86244752	2686.79757241	0.0025	50	50	1.0
45	2685.68353023	2684.47263058	0.0025	50	50	1.0
46	2686.33774533	2685.48946414	0.0025	50	50	1.0
47	2686.21275547	2684.25787692	0.0025	50	50	1.0
48	2685.62001692	2685.43742438	0.0025	50	50	1.0
49	2685.76608112	2687.12826999	0.0025	50	50	1.0
