	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2861.02424986	2798.99277428	0.002	50	100	0.01
1	2760.76094789	2761.68292621	0.002	50	100	0.01
2	2741.01440248	2740.83446659	0.002	50	100	0.01
3	2730.24707662	2728.93565517	0.002	50	100	0.01
4	2722.74355869	2723.96051737	0.002	50	100	0.01
5	2716.7549821	2714.97100608	0.002	50	100	0.01
6	2712.02116473	2710.95869215	0.002	50	100	0.01
7	2708.76921734	2707.85133563	0.002	50	100	0.01
8	2706.44405787	2706.75121837	0.002	50	100	0.01
9	2704.22305157	2702.68083585	0.002	50	100	0.01
10	2701.11341062	2699.00225142	0.002	50	100	0.01
11	2699.99842661	2703.55009084	0.002	50	100	0.01
12	2698.19048117	2697.04392804	0.002	50	100	0.01
13	2696.28202965	2706.52922125	0.002	50	100	0.01
14	2695.59515158	2698.56100061	0.002	50	100	0.01
15	2694.2220248	2694.02203101	0.002	50	100	0.01
16	2693.32307181	2693.03917267	0.002	50	100	0.01
17	2692.38856279	2692.57163683	0.002	50	100	0.01
18	2691.56371347	2691.45322116	0.002	50	100	0.01
19	2690.52487187	2689.87618383	0.002	50	100	0.01
20	2689.60253271	2689.8232856	0.002	50	100	0.01
21	2689.4856128	2685.60469572	0.002	50	100	0.01
22	2688.44457463	2692.32285334	0.002	50	100	0.01
23	2687.46707704	2687.8370247	0.002	50	100	0.01
24	2687.3190295	2687.30866937	0.002	50	100	0.01
25	2686.62913587	2686.15418904	0.002	50	100	0.01
26	2686.02417731	2684.61752267	0.002	50	100	0.01
27	2685.68966057	2689.16221487	0.002	50	100	0.01
28	2686.83987067	2687.67399991	0.002	50	100	0.01
29	2685.43287365	2686.66675645	0.002	50	100	0.01
30	2684.95682363	2692.08987082	0.002	50	100	0.01
31	2684.63325832	2683.98662361	0.002	50	100	0.01
32	2683.69363231	2684.30838415	0.002	50	100	0.01
33	2684.0741633	2686.15026365	0.002	50	100	0.01
34	2683.72021676	2681.96486102	0.002	50	100	0.01
35	2683.73409647	2680.76041636	0.002	50	100	0.01
36	2683.69910204	2682.23659467	0.002	50	100	0.01
37	2683.87620955	2679.64553489	0.002	50	100	0.01
38	2683.09239782	2681.37026236	0.002	50	100	0.01
39	2683.81662816	2680.51558625	0.002	50	100	0.01
40	2682.86908995	2681.70162748	0.002	50	100	0.01
41	2683.17813714	2682.33072465	0.002	50	100	0.01
42	2681.94795004	2679.66765459	0.002	50	100	0.01
43	2682.46772131	2679.26933239	0.002	50	100	0.01
44	2682.46368724	2685.06465992	0.002	50	100	0.01
45	2681.28122837	2682.31158692	0.002	50	100	0.01
46	2682.0079273	2681.57997356	0.002	50	100	0.01
47	2682.08019863	2681.18735389	0.002	50	100	0.01
48	2681.13110912	2680.47307824	0.002	50	100	0.01
49	2681.13524597	2678.70772959	0.002	50	100	0.01
50	2681.80069286	2684.04279463	0.002	50	100	0.01
51	2680.7471323	2677.78798791	0.002	50	100	0.01
52	2682.31004467	2680.66219994	0.002	50	100	0.01
53	2681.0213508	2683.90339453	0.002	50	100	0.01
54	2681.13660906	2684.83837377	0.002	50	100	0.01
55	2681.66913781	2679.70653363	0.002	50	100	0.01
56	2680.59579344	2683.43558889	0.002	50	100	0.01
57	2681.41506479	2681.19306249	0.002	50	100	0.01
58	2680.67491515	2685.04524537	0.002	50	100	0.01
59	2681.11315893	2678.54316948	0.002	50	100	0.01
60	2681.07963588	2680.14940426	0.002	50	100	0.01
61	2680.75392415	2678.64634947	0.002	50	100	0.01
62	2679.97298388	2681.65067258	0.002	50	100	0.01
63	2680.52838388	2678.90066838	0.002	50	100	0.01
64	2680.2157895	2681.92149689	0.002	50	100	0.01
65	2680.1846199	2678.38124963	0.002	50	100	0.01
66	2680.25258009	2677.48928956	0.002	50	100	0.01
67	2680.54372177	2680.5638164	0.002	50	100	0.01
68	2681.16615049	2677.81610002	0.002	50	100	0.01
69	2680.55475382	2682.37815796	0.002	50	100	0.01
70	2680.25943877	2682.6899148	0.002	50	100	0.01
71	2680.19234775	2679.01452193	0.002	50	100	0.01
72	2679.95335449	2681.10965789	0.002	50	100	0.01
73	2680.56589841	2676.31395551	0.002	50	100	0.01
74	2679.46848057	2680.52555261	0.002	50	100	0.01
75	2679.55171556	2678.16249356	0.002	50	100	0.01
76	2680.02374957	2680.1531854	0.002	50	100	0.01
77	2679.89551956	2678.28840757	0.002	50	100	0.01
78	2680.09843927	2678.42685538	0.002	50	100	0.01
79	2679.33131953	2680.43898305	0.002	50	100	0.01
80	2679.85230387	2678.84680946	0.002	50	100	0.01
81	2679.47658032	2679.85217635	0.002	50	100	0.01
82	2678.84446185	2680.42168641	0.002	50	100	0.01
83	2680.32109412	2682.07574148	0.002	50	100	0.01
84	2680.4649538	2678.24341194	0.002	50	100	0.01
85	2679.20563013	2677.93777075	0.002	50	100	0.01
86	2679.4346531	2677.0896701	0.002	50	100	0.01
87	2679.30789756	2678.18950354	0.002	50	100	0.01
88	2679.63686532	2681.77871383	0.002	50	100	0.01
89	2679.3255057	2677.62421436	0.002	50	100	0.01
90	2680.72703052	2677.11304505	0.002	50	100	0.01
91	2679.47939407	2679.14018433	0.002	50	100	0.01
92	2678.56618026	2678.67786975	0.002	50	100	0.01
93	2678.58225939	2676.14433286	0.002	50	100	0.01
94	2678.87997297	2679.67625459	0.002	50	100	0.01
95	2679.33389238	2677.25093222	0.002	50	100	0.01
96	2679.47846502	2678.01369895	0.002	50	100	0.01
97	2679.20705695	2675.84083758	0.002	50	100	0.01
98	2678.51768319	2676.43159208	0.002	50	100	0.01
99	2679.55139971	2677.09872617	0.002	50	100	0.01
