	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3089.36200797	3467.10963968	0.001	200	100	0.05
1	2864.68441425	2941.79680685	0.001	200	100	0.05
2	2816.83131525	2827.15857937	0.001	200	100	0.05
3	2793.56754147	2807.46187205	0.001	200	100	0.05
4	2779.05960937	2791.56951519	0.001	200	100	0.05
5	2768.80868243	2773.6680327	0.001	200	100	0.05
6	2760.12985003	2763.48408184	0.001	200	100	0.05
7	2753.65862965	2758.50863735	0.001	200	100	0.05
8	2749.27142122	2757.33827901	0.001	200	100	0.05
9	2745.30600554	2745.58488858	0.001	200	100	0.05
10	2740.52972877	2747.74832042	0.001	200	100	0.05
11	2736.89264852	2744.555461	0.001	200	100	0.05
12	2733.92684063	2736.95967712	0.001	200	100	0.05
13	2731.38703878	2733.97574092	0.001	200	100	0.05
14	2728.36312737	2730.18248788	0.001	200	100	0.05
15	2725.90878434	2727.96561632	0.001	200	100	0.05
16	2724.09113425	2727.46464162	0.001	200	100	0.05
17	2721.40121058	2722.89837962	0.001	200	100	0.05
18	2719.39732275	2719.07771981	0.001	200	100	0.05
19	2717.03522726	2718.81668353	0.001	200	100	0.05
20	2715.79855429	2717.50905374	0.001	200	100	0.05
21	2714.31715514	2717.48234438	0.001	200	100	0.05
22	2712.59199436	2714.1037481	0.001	200	100	0.05
23	2710.66237854	2711.62109888	0.001	200	100	0.05
24	2708.8297464	2710.46552949	0.001	200	100	0.05
25	2708.91409866	2712.67371749	0.001	200	100	0.05
26	2706.40238574	2711.91186897	0.001	200	100	0.05
27	2705.30214977	2706.71250738	0.001	200	100	0.05
28	2704.16571774	2711.6565903	0.001	200	100	0.05
29	2702.74383688	2705.87382038	0.001	200	100	0.05
30	2701.87142473	2706.36108679	0.001	200	100	0.05
31	2700.14946858	2702.57811613	0.001	200	100	0.05
32	2699.32465936	2702.69867118	0.001	200	100	0.05
33	2698.36064784	2700.35440863	0.001	200	100	0.05
34	2697.50697724	2703.87872326	0.001	200	100	0.05
35	2696.6294298	2699.39501766	0.001	200	100	0.05
36	2695.51527283	2697.15786095	0.001	200	100	0.05
37	2695.07905031	2696.77421614	0.001	200	100	0.05
38	2693.78453076	2697.23390072	0.001	200	100	0.05
39	2694.07542358	2695.72958228	0.001	200	100	0.05
40	2692.69624041	2697.35349369	0.001	200	100	0.05
41	2691.76341902	2696.34424575	0.001	200	100	0.05
42	2691.02008767	2694.30404704	0.001	200	100	0.05
43	2690.86207551	2693.29465626	0.001	200	100	0.05
44	2690.01948298	2689.94519767	0.001	200	100	0.05
45	2688.78375516	2691.39730642	0.001	200	100	0.05
46	2687.80129806	2694.72845121	0.001	200	100	0.05
47	2687.63076878	2690.12446317	0.001	200	100	0.05
48	2686.42863505	2690.79372498	0.001	200	100	0.05
49	2685.76672554	2687.90303509	0.001	200	100	0.05
50	2685.6777413	2689.11404495	0.001	200	100	0.05
51	2685.03037091	2686.72780374	0.001	200	100	0.05
52	2684.5456993	2686.71239861	0.001	200	100	0.05
53	2684.34253368	2696.24602746	0.001	200	100	0.05
54	2684.71339942	2687.73473818	0.001	200	100	0.05
55	2683.7138979	2692.30476079	0.001	200	100	0.05
56	2682.91571634	2684.42476408	0.001	200	100	0.05
57	2682.30906963	2684.55885049	0.001	200	100	0.05
58	2681.67028224	2684.20386162	0.001	200	100	0.05
59	2680.86161309	2684.54151324	0.001	200	100	0.05
60	2680.39804822	2684.03416848	0.001	200	100	0.05
61	2680.64298279	2683.70398673	0.001	200	100	0.05
62	2679.65850186	2684.39562405	0.001	200	100	0.05
63	2679.32225162	2687.60764034	0.001	200	100	0.05
64	2679.26935187	2681.64262341	0.001	200	100	0.05
65	2678.20389866	2680.34215165	0.001	200	100	0.05
66	2678.11450953	2680.19270118	0.001	200	100	0.05
67	2677.34412875	2678.71356143	0.001	200	100	0.05
68	2677.41791745	2680.51511851	0.001	200	100	0.05
69	2676.78887277	2678.23509762	0.001	200	100	0.05
70	2676.17766302	2680.22923544	0.001	200	100	0.05
71	2675.94730954	2678.79825068	0.001	200	100	0.05
72	2675.73357092	2679.51817004	0.001	200	100	0.05
73	2676.5882265	2678.8006006	0.001	200	100	0.05
74	2675.46886482	2678.3643101	0.001	200	100	0.05
75	2674.52307664	2678.31264844	0.001	200	100	0.05
76	2674.20370855	2676.0619347	0.001	200	100	0.05
77	2673.62418144	2677.1208272	0.001	200	100	0.05
78	2673.69532453	2677.37074971	0.001	200	100	0.05
79	2673.2817816	2675.65101428	0.001	200	100	0.05
80	2672.80350474	2676.48637854	0.001	200	100	0.05
81	2673.04387974	2676.45213957	0.001	200	100	0.05
82	2671.8331099	2674.25038418	0.001	200	100	0.05
83	2672.01349421	2676.04354993	0.001	200	100	0.05
84	2672.09612343	2676.23174827	0.001	200	100	0.05
85	2671.19511318	2674.34928728	0.001	200	100	0.05
86	2671.54744075	2675.38869381	0.001	200	100	0.05
87	2670.97442268	2673.84945159	0.001	200	100	0.05
88	2671.36893954	2675.46685569	0.001	200	100	0.05
89	2670.51675508	2677.45640059	0.001	200	100	0.05
90	2670.72296796	2674.45089973	0.001	200	100	0.05
91	2670.27818638	2673.13894216	0.001	200	100	0.05
92	2669.98844226	2673.02873857	0.001	200	100	0.05
93	2669.8312164	2673.02529633	0.001	200	100	0.05
94	2669.08613905	2671.32135302	0.001	200	100	0.05
95	2669.4428769	2674.44394569	0.001	200	100	0.05
96	2669.42272805	2675.80648985	0.001	200	100	0.05
97	2668.70834265	2672.38796513	0.001	200	100	0.05
98	2669.07338536	2670.76043363	0.001	200	100	0.05
99	2668.77968317	2670.95739583	0.001	200	100	0.05
