	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2894.6569353	2934.10673147	0.0025	100	50	0.1
1	2771.95842863	2786.27034816	0.0025	100	50	0.1
2	2748.20911515	2751.78178029	0.0025	100	50	0.1
3	2736.10650349	2740.04358447	0.0025	100	50	0.1
4	2727.48046045	2729.20107478	0.0025	100	50	0.1
5	2720.52831116	2719.37421483	0.0025	100	50	0.1
6	2715.49715181	2725.02357754	0.0025	100	50	0.1
7	2710.49415933	2715.24204372	0.0025	100	50	0.1
8	2708.44383573	2712.52758509	0.0025	100	50	0.1
9	2705.53785209	2707.97931387	0.0025	100	50	0.1
10	2702.23020204	2705.91350653	0.0025	100	50	0.1
11	2700.38757396	2704.60803013	0.0025	100	50	0.1
12	2698.61175426	2700.44211767	0.0025	100	50	0.1
13	2697.78480717	2700.44285896	0.0025	100	50	0.1
14	2694.90528018	2702.5382764	0.0025	100	50	0.1
15	2693.60590199	2696.97535673	0.0025	100	50	0.1
16	2692.96667513	2697.97529185	0.0025	100	50	0.1
17	2691.22582549	2694.10553224	0.0025	100	50	0.1
18	2689.81247131	2693.89218834	0.0025	100	50	0.1
19	2688.36251293	2698.28659869	0.0025	100	50	0.1
20	2688.17351958	2690.18746592	0.0025	100	50	0.1
21	2687.55289829	2690.42883931	0.0025	100	50	0.1
22	2687.02197948	2691.120591	0.0025	100	50	0.1
23	2686.3395474	2688.82150286	0.0025	100	50	0.1
24	2684.74695853	2689.49114278	0.0025	100	50	0.1
25	2685.72423438	2687.0535905	0.0025	100	50	0.1
26	2683.79632756	2693.68754855	0.0025	100	50	0.1
27	2683.33174763	2691.05798083	0.0025	100	50	0.1
28	2683.38837708	2686.37578937	0.0025	100	50	0.1
29	2682.09527061	2686.02350705	0.0025	100	50	0.1
30	2682.19826522	2686.96918787	0.0025	100	50	0.1
31	2681.0459888	2684.93712375	0.0025	100	50	0.1
32	2680.54338643	2687.48703067	0.0025	100	50	0.1
33	2681.10153726	2682.13601947	0.0025	100	50	0.1
34	2679.75841306	2682.65528978	0.0025	100	50	0.1
35	2679.79429509	2686.03969316	0.0025	100	50	0.1
36	2679.44291329	2685.80263494	0.0025	100	50	0.1
37	2679.49094633	2682.41128779	0.0025	100	50	0.1
38	2678.89611128	2686.38472875	0.0025	100	50	0.1
39	2678.4338181	2682.12973717	0.0025	100	50	0.1
40	2679.09300318	2685.38915549	0.0025	100	50	0.1
41	2678.5552551	2681.79808077	0.0025	100	50	0.1
42	2677.55553422	2679.21439795	0.0025	100	50	0.1
43	2678.09725545	2681.11587997	0.0025	100	50	0.1
44	2677.7043788	2679.03458674	0.0025	100	50	0.1
45	2676.89860391	2677.41294449	0.0025	100	50	0.1
46	2676.34165469	2679.9898922	0.0025	100	50	0.1
47	2677.29062557	2679.65658003	0.0025	100	50	0.1
48	2676.19132092	2682.54971786	0.0025	100	50	0.1
49	2676.0848753	2680.05790754	0.0025	100	50	0.1
