	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2987.69039356	2982.7407474	0.001	100	100	0.05
1	2815.03492534	2808.588026	0.001	100	100	0.05
2	2781.77159582	2780.62854914	0.001	100	100	0.05
3	2764.56966326	2760.98708669	0.001	100	100	0.05
4	2752.94210597	2748.73946321	0.001	100	100	0.05
5	2745.17054453	2740.53020295	0.001	100	100	0.05
6	2738.44845902	2740.2437135	0.001	100	100	0.05
7	2732.74963974	2736.065144	0.001	100	100	0.05
8	2729.03795597	2729.21701347	0.001	100	100	0.05
9	2725.10872347	2724.7510027	0.001	100	100	0.05
10	2720.80633797	2727.80886263	0.001	100	100	0.05
11	2717.33790699	2717.78474406	0.001	100	100	0.05
12	2714.50696282	2715.82075083	0.001	100	100	0.05
13	2712.49997723	2712.28878522	0.001	100	100	0.05
14	2709.44885745	2710.39503073	0.001	100	100	0.05
15	2706.98215405	2711.5813301	0.001	100	100	0.05
16	2705.22183889	2704.71043942	0.001	100	100	0.05
17	2703.17683521	2703.30913852	0.001	100	100	0.05
18	2701.33764869	2701.41896165	0.001	100	100	0.05
19	2699.33054169	2700.07935457	0.001	100	100	0.05
20	2698.6183472	2699.7421973	0.001	100	100	0.05
21	2696.64311086	2699.3260225	0.001	100	100	0.05
22	2695.85291753	2695.74663151	0.001	100	100	0.05
23	2694.37283492	2699.29650015	0.001	100	100	0.05
24	2692.55071304	2697.99427273	0.001	100	100	0.05
25	2692.02760184	2692.26613475	0.001	100	100	0.05
26	2690.4012776	2694.10625812	0.001	100	100	0.05
27	2689.52343854	2690.48564425	0.001	100	100	0.05
28	2688.40875814	2690.99786249	0.001	100	100	0.05
29	2687.60143653	2688.14647691	0.001	100	100	0.05
30	2686.80792599	2691.09446702	0.001	100	100	0.05
31	2685.30238825	2686.03343326	0.001	100	100	0.05
32	2684.77851235	2685.307212	0.001	100	100	0.05
33	2683.98670013	2686.7133635	0.001	100	100	0.05
34	2683.22797262	2685.51046677	0.001	100	100	0.05
35	2682.54506777	2683.512313	0.001	100	100	0.05
36	2681.89685892	2683.02055543	0.001	100	100	0.05
37	2681.77438426	2682.23784712	0.001	100	100	0.05
38	2680.86575362	2686.83840551	0.001	100	100	0.05
39	2680.12950209	2681.79223446	0.001	100	100	0.05
40	2679.68706377	2681.80924962	0.001	100	100	0.05
41	2678.63813699	2679.53842904	0.001	100	100	0.05
42	2677.85954094	2681.80549041	0.001	100	100	0.05
43	2677.71487119	2679.09177867	0.001	100	100	0.05
44	2677.4810767	2678.63069553	0.001	100	100	0.05
45	2676.458661	2677.76016335	0.001	100	100	0.05
46	2675.64633734	2678.75464801	0.001	100	100	0.05
47	2675.91003951	2676.79503344	0.001	100	100	0.05
48	2675.23509899	2675.81372724	0.001	100	100	0.05
49	2674.4970901	2676.72963456	0.001	100	100	0.05
50	2674.04758864	2675.24876623	0.001	100	100	0.05
51	2673.715802	2675.43724419	0.001	100	100	0.05
52	2673.77155217	2677.69023316	0.001	100	100	0.05
53	2673.37175513	2682.33007019	0.001	100	100	0.05
54	2673.1354136	2675.17800092	0.001	100	100	0.05
55	2672.87925414	2675.25357342	0.001	100	100	0.05
56	2671.96102226	2675.64662348	0.001	100	100	0.05
57	2671.93296396	2674.99455702	0.001	100	100	0.05
58	2671.65267377	2672.21190146	0.001	100	100	0.05
59	2671.47068139	2672.55072757	0.001	100	100	0.05
60	2671.42182051	2674.96508602	0.001	100	100	0.05
61	2670.35061898	2673.49867146	0.001	100	100	0.05
62	2670.54968732	2672.88911208	0.001	100	100	0.05
63	2670.13888575	2676.53615615	0.001	100	100	0.05
64	2670.16493495	2671.62210812	0.001	100	100	0.05
65	2669.38539147	2676.68177086	0.001	100	100	0.05
66	2669.4354914	2669.77865828	0.001	100	100	0.05
67	2669.13233623	2671.18114254	0.001	100	100	0.05
68	2669.74902673	2672.96985587	0.001	100	100	0.05
69	2668.99097585	2670.0486484	0.001	100	100	0.05
70	2668.35102598	2668.99421251	0.001	100	100	0.05
71	2668.44600609	2671.44084608	0.001	100	100	0.05
72	2667.6475796	2668.31905118	0.001	100	100	0.05
73	2668.66636349	2670.16077804	0.001	100	100	0.05
74	2667.67891607	2668.63272707	0.001	100	100	0.05
75	2666.99669504	2669.97375512	0.001	100	100	0.05
76	2667.30287762	2670.20892602	0.001	100	100	0.05
77	2666.82791481	2669.42648006	0.001	100	100	0.05
78	2666.65569465	2668.91628777	0.001	100	100	0.05
79	2666.37372965	2668.76133503	0.001	100	100	0.05
80	2666.51057627	2667.76816724	0.001	100	100	0.05
81	2666.36172908	2668.70501837	0.001	100	100	0.05
82	2665.44050802	2667.69303308	0.001	100	100	0.05
83	2666.39598917	2668.14910083	0.001	100	100	0.05
84	2666.0745468	2671.50931516	0.001	100	100	0.05
85	2665.66856817	2668.08158125	0.001	100	100	0.05
86	2666.20816507	2667.22710727	0.001	100	100	0.05
87	2665.2913064	2665.43677645	0.001	100	100	0.05
88	2665.47109516	2670.59175813	0.001	100	100	0.05
89	2665.05746154	2671.77504052	0.001	100	100	0.05
90	2665.21946621	2665.10954492	0.001	100	100	0.05
91	2665.0257755	2665.79995547	0.001	100	100	0.05
92	2664.38790148	2664.27335114	0.001	100	100	0.05
93	2664.50461663	2669.10901136	0.001	100	100	0.05
94	2664.8372737	2665.96554676	0.001	100	100	0.05
95	2664.73460389	2667.27415125	0.001	100	100	0.05
96	2664.44830246	2665.95830704	0.001	100	100	0.05
97	2664.66886981	2664.75471943	0.001	100	100	0.05
98	2663.9042498	2666.43951381	0.001	100	100	0.05
99	2664.42188483	2666.251554	0.001	100	100	0.05
