	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2989.69844141	4022.87107228	0.002	200	100	0.01
1	2811.76203468	2912.79844301	0.002	200	100	0.01
2	2779.13370441	2796.99617311	0.002	200	100	0.01
3	2761.39608716	2778.46851239	0.002	200	100	0.01
4	2750.41868312	2763.01979966	0.002	200	100	0.01
5	2742.44404104	2749.46267403	0.002	200	100	0.01
6	2736.22411049	2745.91222188	0.002	200	100	0.01
7	2730.64704816	2736.89834507	0.002	200	100	0.01
8	2726.80709174	2731.53932485	0.002	200	100	0.01
9	2722.54671933	2726.19504549	0.002	200	100	0.01
10	2718.8698559	2734.78823532	0.002	200	100	0.01
11	2715.61855376	2722.81816145	0.002	200	100	0.01
12	2712.98272027	2718.16434679	0.002	200	100	0.01
13	2711.24878329	2714.76492339	0.002	200	100	0.01
14	2708.35015684	2714.04718776	0.002	200	100	0.01
15	2706.41318447	2710.92236935	0.002	200	100	0.01
16	2704.38404918	2708.36736722	0.002	200	100	0.01
17	2702.46625109	2706.11536928	0.002	200	100	0.01
18	2700.86488156	2702.65582194	0.002	200	100	0.01
19	2698.69197623	2701.83527463	0.002	200	100	0.01
20	2698.22773073	2702.65225552	0.002	200	100	0.01
21	2696.7150743	2699.88964097	0.002	200	100	0.01
22	2695.62417836	2701.49308891	0.002	200	100	0.01
23	2694.50702393	2697.23317857	0.002	200	100	0.01
24	2692.89212003	2697.06136146	0.002	200	100	0.01
25	2692.67299408	2696.54045265	0.002	200	100	0.01
26	2690.39103503	2694.7829954	0.002	200	100	0.01
27	2689.62566169	2692.81443819	0.002	200	100	0.01
28	2689.06880037	2696.92775165	0.002	200	100	0.01
29	2688.21149993	2693.57444609	0.002	200	100	0.01
30	2688.14763448	2694.86562603	0.002	200	100	0.01
31	2685.72379274	2691.58525643	0.002	200	100	0.01
32	2685.86129744	2689.19919774	0.002	200	100	0.01
33	2684.73770063	2687.57253124	0.002	200	100	0.01
34	2683.89509215	2689.86372238	0.002	200	100	0.01
35	2683.69040401	2688.10145187	0.002	200	100	0.01
