	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3088.90282799	3502.20712181	0.001	200	100	1.0
1	2865.01350637	2947.44061781	0.001	200	100	1.0
2	2816.91686476	2829.10266277	0.001	200	100	1.0
3	2793.55990336	2808.09991513	0.001	200	100	1.0
4	2778.9662056	2791.77368351	0.001	200	100	1.0
5	2768.66071954	2773.42743422	0.001	200	100	1.0
6	2760.01279447	2764.54948586	0.001	200	100	1.0
7	2753.5476706	2759.54299396	0.001	200	100	1.0
8	2749.16628212	2759.14078792	0.001	200	100	1.0
9	2745.17314511	2745.11309219	0.001	200	100	1.0
10	2740.4204507	2747.88989071	0.001	200	100	1.0
11	2736.94692811	2746.50239519	0.001	200	100	1.0
12	2733.91095369	2736.8745668	0.001	200	100	1.0
13	2731.38097593	2733.9411383	0.001	200	100	1.0
14	2728.29188261	2729.7234727	0.001	200	100	1.0
15	2725.90732756	2727.26465171	0.001	200	100	1.0
16	2724.07955646	2727.54119161	0.001	200	100	1.0
17	2721.47597815	2722.57588852	0.001	200	100	1.0
18	2719.43933457	2719.20073494	0.001	200	100	1.0
19	2717.05115033	2719.12714965	0.001	200	100	1.0
20	2715.7832973	2718.39796369	0.001	200	100	1.0
21	2714.38851332	2717.0453448	0.001	200	100	1.0
22	2712.75771049	2713.2888389	0.001	200	100	1.0
23	2710.66449886	2711.48331488	0.001	200	100	1.0
24	2708.85587606	2711.80208084	0.001	200	100	1.0
25	2708.85808759	2714.25818548	0.001	200	100	1.0
26	2706.39980184	2711.62770142	0.001	200	100	1.0
27	2705.27412736	2706.6136701	0.001	200	100	1.0
28	2704.13796938	2712.11610871	0.001	200	100	1.0
29	2702.68638686	2705.70675163	0.001	200	100	1.0
30	2702.05344006	2706.33543521	0.001	200	100	1.0
31	2700.27724091	2702.41020526	0.001	200	100	1.0
32	2699.42053693	2702.94183478	0.001	200	100	1.0
33	2698.35112804	2699.84421541	0.001	200	100	1.0
34	2697.52000942	2704.04672422	0.001	200	100	1.0
35	2696.68221616	2699.53801732	0.001	200	100	1.0
36	2695.51520592	2696.96508182	0.001	200	100	1.0
37	2695.00066753	2696.07660087	0.001	200	100	1.0
38	2693.79853019	2697.81309891	0.001	200	100	1.0
39	2694.23133552	2695.65355092	0.001	200	100	1.0
40	2692.66935145	2697.60013687	0.001	200	100	1.0
41	2691.74233461	2696.94448858	0.001	200	100	1.0
42	2690.95202016	2694.00569412	0.001	200	100	1.0
43	2690.84026109	2692.82519718	0.001	200	100	1.0
44	2690.01359368	2690.44295745	0.001	200	100	1.0
45	2688.61813413	2691.53251318	0.001	200	100	1.0
46	2687.81266791	2694.75181822	0.001	200	100	1.0
47	2687.66796429	2692.02892576	0.001	200	100	1.0
48	2686.54583928	2689.51515026	0.001	200	100	1.0
49	2685.69648945	2688.27816487	0.001	200	100	1.0
50	2685.70635202	2689.61514755	0.001	200	100	1.0
51	2685.12774982	2686.66405176	0.001	200	100	1.0
52	2684.56944438	2686.57813947	0.001	200	100	1.0
53	2684.4100614	2696.42086529	0.001	200	100	1.0
54	2684.39099597	2686.65674855	0.001	200	100	1.0
55	2683.60485688	2692.37837409	0.001	200	100	1.0
56	2682.78630944	2684.96692151	0.001	200	100	1.0
57	2682.31211912	2684.65339734	0.001	200	100	1.0
58	2681.54246444	2682.97521342	0.001	200	100	1.0
59	2680.76134438	2683.94773243	0.001	200	100	1.0
60	2680.27463922	2684.77854952	0.001	200	100	1.0
61	2680.73978879	2684.94638709	0.001	200	100	1.0
62	2679.57019617	2683.64509936	0.001	200	100	1.0
63	2679.22019199	2686.01762574	0.001	200	100	1.0
64	2679.15809948	2682.15497375	0.001	200	100	1.0
65	2678.13093158	2680.33221097	0.001	200	100	1.0
66	2678.08315697	2680.03309996	0.001	200	100	1.0
67	2677.21996435	2678.62634207	0.001	200	100	1.0
68	2677.4305259	2681.5543584	0.001	200	100	1.0
69	2676.72083206	2678.91562257	0.001	200	100	1.0
70	2676.0692145	2679.7289941	0.001	200	100	1.0
71	2675.79526076	2679.01342167	0.001	200	100	1.0
72	2675.66753112	2680.64358036	0.001	200	100	1.0
73	2676.42006064	2678.31192116	0.001	200	100	1.0
74	2675.25959618	2677.82198834	0.001	200	100	1.0
75	2674.405478	2676.83435969	0.001	200	100	1.0
76	2674.13671629	2676.53448871	0.001	200	100	1.0
77	2673.38856183	2676.87121792	0.001	200	100	1.0
78	2673.52468852	2676.80659441	0.001	200	100	1.0
79	2673.1060816	2675.53172241	0.001	200	100	1.0
80	2672.6558504	2677.32842002	0.001	200	100	1.0
81	2673.10367332	2675.48383537	0.001	200	100	1.0
82	2671.72007665	2674.16085786	0.001	200	100	1.0
83	2671.86234587	2676.33322161	0.001	200	100	1.0
84	2671.94834671	2676.04119768	0.001	200	100	1.0
85	2671.02167433	2674.26564507	0.001	200	100	1.0
86	2671.32374953	2675.23362484	0.001	200	100	1.0
87	2670.78521162	2673.3581613	0.001	200	100	1.0
88	2671.18273714	2673.93100763	0.001	200	100	1.0
89	2670.29607429	2677.85104201	0.001	200	100	1.0
