	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2894.4027239	2930.68854052	0.0025	100	100	1.0
1	2771.84939205	2784.41639187	0.0025	100	100	1.0
2	2748.09095957	2752.25807811	0.0025	100	100	1.0
3	2736.06584587	2742.82529988	0.0025	100	100	1.0
4	2727.38166234	2729.92113091	0.0025	100	100	1.0
5	2720.40264215	2720.91901487	0.0025	100	100	1.0
6	2715.36195081	2727.17356111	0.0025	100	100	1.0
7	2710.41286574	2714.02966659	0.0025	100	100	1.0
8	2708.24985849	2710.9979017	0.0025	100	100	1.0
9	2705.41598826	2706.47044545	0.0025	100	100	1.0
10	2702.04653725	2704.77452516	0.0025	100	100	1.0
11	2700.24013392	2703.90410502	0.0025	100	100	1.0
12	2698.44145013	2700.5063794	0.0025	100	100	1.0
13	2697.54979245	2700.50128326	0.0025	100	100	1.0
14	2694.77534871	2702.07260499	0.0025	100	100	1.0
15	2693.48982616	2696.52621688	0.0025	100	100	1.0
16	2692.80984703	2697.44952544	0.0025	100	100	1.0
17	2691.09330682	2693.61473022	0.0025	100	100	1.0
18	2689.78338673	2695.20306291	0.0025	100	100	1.0
19	2688.33587383	2696.10522461	0.0025	100	100	1.0
20	2688.22320198	2690.88949579	0.0025	100	100	1.0
21	2687.4736997	2690.54275682	0.0025	100	100	1.0
22	2686.93944711	2690.99104382	0.0025	100	100	1.0
23	2686.16099535	2686.77866062	0.0025	100	100	1.0
24	2684.66983569	2689.15755239	0.0025	100	100	1.0
25	2685.36317641	2686.44855028	0.0025	100	100	1.0
26	2683.6322275	2692.2329587	0.0025	100	100	1.0
27	2683.26214976	2689.9561938	0.0025	100	100	1.0
28	2683.44700172	2685.04496109	0.0025	100	100	1.0
29	2682.13321623	2685.6949834	0.0025	100	100	1.0
30	2682.12577947	2686.07124191	0.0025	100	100	1.0
31	2681.05508531	2684.26820365	0.0025	100	100	1.0
32	2680.40991841	2687.79109218	0.0025	100	100	1.0
33	2681.10396072	2682.47503184	0.0025	100	100	1.0
34	2679.7288107	2681.9548732	0.0025	100	100	1.0
35	2679.78333626	2684.2575819	0.0025	100	100	1.0
36	2679.39195269	2684.96230385	0.0025	100	100	1.0
37	2679.3933161	2683.436635	0.0025	100	100	1.0
38	2678.79474213	2684.90640918	0.0025	100	100	1.0
39	2678.48750206	2684.02022166	0.0025	100	100	1.0
40	2679.04759907	2684.33393396	0.0025	100	100	1.0
41	2678.46725134	2680.19795277	0.0025	100	100	1.0
42	2677.59577095	2681.47751619	0.0025	100	100	1.0
43	2678.00135135	2680.42130783	0.0025	100	100	1.0
44	2677.63973361	2679.13444493	0.0025	100	100	1.0
45	2676.80677249	2678.9562008	0.0025	100	100	1.0
46	2676.15349572	2679.91930102	0.0025	100	100	1.0
47	2677.12882266	2679.2526272	0.0025	100	100	1.0
48	2676.14264572	2682.24315286	0.0025	100	100	1.0
49	2676.06192763	2680.4117476	0.0025	100	100	1.0
50	2676.54843874	2684.17031446	0.0025	100	100	1.0
51	2676.46876403	2676.86077542	0.0025	100	100	1.0
52	2675.79728041	2679.71440962	0.0025	100	100	1.0
53	2675.4255762	2685.05047082	0.0025	100	100	1.0
54	2676.30634033	2679.13317474	0.0025	100	100	1.0
55	2676.00327866	2676.56054547	0.0025	100	100	1.0
56	2674.97731492	2677.53337724	0.0025	100	100	1.0
57	2676.08500638	2679.574391	0.0025	100	100	1.0
58	2675.10852615	2682.70901705	0.0025	100	100	1.0
59	2675.45720879	2676.72935355	0.0025	100	100	1.0
60	2674.99706043	2677.2842357	0.0025	100	100	1.0
61	2673.79510532	2679.93625876	0.0025	100	100	1.0
62	2674.82926022	2679.17578032	0.0025	100	100	1.0
63	2674.48988322	2677.70816653	0.0025	100	100	1.0
64	2674.66483157	2677.85899829	0.0025	100	100	1.0
65	2674.11407154	2678.7612118	0.0025	100	100	1.0
66	2674.70100583	2674.44157057	0.0025	100	100	1.0
67	2674.15755847	2678.81471174	0.0025	100	100	1.0
68	2674.78136039	2678.58881771	0.0025	100	100	1.0
69	2674.43354092	2676.36493842	0.0025	100	100	1.0
70	2673.66182459	2679.76052512	0.0025	100	100	1.0
71	2674.07082604	2679.82037832	0.0025	100	100	1.0
72	2673.64595224	2676.72940863	0.0025	100	100	1.0
73	2674.31361309	2682.06653602	0.0025	100	100	1.0
74	2673.51335431	2676.41360923	0.0025	100	100	1.0
75	2672.70062601	2675.04266252	0.0025	100	100	1.0
76	2673.60898118	2682.69010339	0.0025	100	100	1.0
77	2672.46756571	2674.53960073	0.0025	100	100	1.0
78	2673.57674769	2679.73111154	0.0025	100	100	1.0
79	2672.74719836	2677.6009099	0.0025	100	100	1.0
80	2672.7464746	2677.17744729	0.0025	100	100	1.0
81	2673.46894888	2676.0066072	0.0025	100	100	1.0
82	2672.03646908	2676.2531953	0.0025	100	100	1.0
83	2673.53583112	2678.71491844	0.0025	100	100	1.0
84	2673.41209138	2675.59933489	0.0025	100	100	1.0
85	2672.3797744	2676.11186075	0.0025	100	100	1.0
86	2673.10185512	2678.68727733	0.0025	100	100	1.0
87	2672.67172148	2676.06015149	0.0025	100	100	1.0
88	2673.3244881	2685.85459208	0.0025	100	100	1.0
89	2672.5986983	2680.28828573	0.0025	100	100	1.0
90	2672.72737284	2675.15828155	0.0025	100	100	1.0
91	2672.80991236	2674.45038857	0.0025	100	100	1.0
92	2672.27227622	2673.51943042	0.0025	100	100	1.0
93	2671.8719169	2675.75975769	0.0025	100	100	1.0
94	2671.97788386	2672.582738	0.0025	100	100	1.0
95	2672.34300202	2675.32138663	0.0025	100	100	1.0
96	2671.95905562	2675.46940166	0.0025	100	100	1.0
97	2672.57473948	2676.80706122	0.0025	100	100	1.0
98	2671.93259748	2673.60762214	0.0025	100	100	1.0
99	2673.85186598	2673.47022698	0.0025	100	100	1.0
