	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2880.94813925	2814.04129057	0.0015	50	50	1.0
1	2769.6996592	2771.92553711	0.0015	50	50	1.0
2	2747.35379621	2743.8291291	0.0015	50	50	1.0
3	2735.53333374	2734.55094277	0.0015	50	50	1.0
4	2727.34144551	2724.16388044	0.0015	50	50	1.0
5	2720.560191	2715.15968477	0.0015	50	50	1.0
6	2715.05130434	2713.84723659	0.0015	50	50	1.0
7	2711.24077043	2710.67584987	0.0015	50	50	1.0
8	2708.36913845	2706.94390881	0.0015	50	50	1.0
9	2705.64609437	2702.28105908	0.0015	50	50	1.0
10	2702.35470736	2699.73181642	0.0015	50	50	1.0
11	2700.72482706	2702.87053311	0.0015	50	50	1.0
12	2698.41900543	2696.12232846	0.0015	50	50	1.0
13	2696.45019412	2701.93393872	0.0015	50	50	1.0
14	2695.08975572	2693.90325683	0.0015	50	50	1.0
15	2693.48061213	2693.26011526	0.0015	50	50	1.0
16	2692.65009033	2690.59018545	0.0015	50	50	1.0
17	2691.58049931	2690.93358161	0.0015	50	50	1.0
18	2690.35732044	2689.48675899	0.0015	50	50	1.0
19	2689.10536685	2688.36246387	0.0015	50	50	1.0
20	2687.79037906	2687.04365823	0.0015	50	50	1.0
21	2687.96846631	2684.3765428	0.0015	50	50	1.0
22	2686.76173068	2686.45739909	0.0015	50	50	1.0
23	2685.64170814	2687.3798408	0.0015	50	50	1.0
24	2685.23712674	2685.06969771	0.0015	50	50	1.0
25	2684.38734465	2683.1164182	0.0015	50	50	1.0
26	2683.86842633	2681.55525701	0.0015	50	50	1.0
27	2683.40729553	2691.82419074	0.0015	50	50	1.0
28	2683.98715846	2685.94829587	0.0015	50	50	1.0
29	2682.68873378	2686.70918464	0.0015	50	50	1.0
30	2682.06072791	2688.07149399	0.0015	50	50	1.0
31	2681.67805132	2680.91519031	0.0015	50	50	1.0
32	2681.0341323	2678.51573003	0.0015	50	50	1.0
33	2680.90466102	2681.25604236	0.0015	50	50	1.0
34	2680.50504533	2678.22626421	0.0015	50	50	1.0
35	2680.24490539	2679.23386525	0.0015	50	50	1.0
36	2680.3243876	2679.66146051	0.0015	50	50	1.0
37	2680.22035226	2677.02062685	0.0015	50	50	1.0
38	2679.57207035	2679.4097744	0.0015	50	50	1.0
39	2680.24022444	2676.03409286	0.0015	50	50	1.0
40	2679.38002033	2677.21207091	0.0015	50	50	1.0
41	2679.37480833	2679.62189012	0.0015	50	50	1.0
42	2678.49034637	2676.36276543	0.0015	50	50	1.0
43	2678.57303454	2678.12108208	0.0015	50	50	1.0
44	2678.59287215	2678.55108561	0.0015	50	50	1.0
45	2677.56153532	2675.0537072	0.0015	50	50	1.0
46	2677.79405111	2677.83857357	0.0015	50	50	1.0
47	2678.00188076	2681.22977974	0.0015	50	50	1.0
48	2677.22006037	2678.21752556	0.0015	50	50	1.0
49	2677.09402869	2675.71221282	0.0015	50	50	1.0
