	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2861.03965549	2797.21239067	0.002	50	100	0.05
1	2760.71083949	2760.19308349	0.002	50	100	0.05
2	2740.96123382	2741.73127073	0.002	50	100	0.05
3	2730.25966022	2728.6647389	0.002	50	100	0.05
4	2722.73138122	2726.67006659	0.002	50	100	0.05
5	2716.60300117	2715.18323057	0.002	50	100	0.05
6	2711.86556981	2710.61278643	0.002	50	100	0.05
7	2708.56146806	2707.68682826	0.002	50	100	0.05
8	2706.38824934	2706.82458379	0.002	50	100	0.05
9	2704.11130792	2702.22807869	0.002	50	100	0.05
10	2700.96504554	2700.34191965	0.002	50	100	0.05
11	2699.9454564	2705.64746981	0.002	50	100	0.05
12	2698.09279567	2697.07056458	0.002	50	100	0.05
13	2696.30063105	2706.68555855	0.002	50	100	0.05
14	2695.63791059	2697.1222337	0.002	50	100	0.05
15	2694.2739885	2696.33713626	0.002	50	100	0.05
16	2693.37779518	2693.88635557	0.002	50	100	0.05
17	2692.30722435	2692.32568173	0.002	50	100	0.05
18	2691.60903725	2691.54322223	0.002	50	100	0.05
19	2690.53450815	2690.69017341	0.002	50	100	0.05
20	2689.68317298	2688.31096327	0.002	50	100	0.05
21	2689.53354505	2687.75732655	0.002	50	100	0.05
22	2688.56653098	2688.90420211	0.002	50	100	0.05
23	2687.61552336	2687.85987168	0.002	50	100	0.05
24	2687.29916022	2688.02933702	0.002	50	100	0.05
25	2686.67576151	2687.76604419	0.002	50	100	0.05
26	2686.13264046	2684.08218203	0.002	50	100	0.05
27	2685.75904404	2693.20910808	0.002	50	100	0.05
28	2687.04218938	2685.56621206	0.002	50	100	0.05
29	2685.5285873	2687.70733468	0.002	50	100	0.05
30	2685.13191043	2689.5927711	0.002	50	100	0.05
31	2684.84708619	2684.94549269	0.002	50	100	0.05
32	2683.86102845	2682.52654131	0.002	50	100	0.05
33	2684.22250162	2683.58658356	0.002	50	100	0.05
34	2683.87424618	2681.64658334	0.002	50	100	0.05
35	2683.85940965	2680.56850875	0.002	50	100	0.05
36	2683.90642416	2681.36475823	0.002	50	100	0.05
37	2683.98167093	2679.89993315	0.002	50	100	0.05
38	2683.21431695	2682.76104468	0.002	50	100	0.05
39	2684.07097705	2681.32315023	0.002	50	100	0.05
40	2683.0471202	2679.54174851	0.002	50	100	0.05
41	2683.37213808	2680.58008139	0.002	50	100	0.05
42	2682.07877551	2682.36867755	0.002	50	100	0.05
43	2682.6320197	2680.06420992	0.002	50	100	0.05
44	2682.55401333	2683.73249283	0.002	50	100	0.05
45	2681.42275306	2683.00806784	0.002	50	100	0.05
46	2682.16238749	2683.69720447	0.002	50	100	0.05
47	2682.21279118	2682.70135907	0.002	50	100	0.05
48	2681.27209438	2681.40796365	0.002	50	100	0.05
49	2681.47546546	2680.06023785	0.002	50	100	0.05
50	2681.93119353	2683.14630886	0.002	50	100	0.05
51	2680.89368442	2678.83860764	0.002	50	100	0.05
52	2682.46911498	2684.05282774	0.002	50	100	0.05
53	2681.27912494	2683.52302671	0.002	50	100	0.05
54	2681.31736748	2683.8754318	0.002	50	100	0.05
55	2681.83689326	2680.84712689	0.002	50	100	0.05
56	2680.71669471	2683.18866609	0.002	50	100	0.05
57	2681.58197551	2683.11825369	0.002	50	100	0.05
58	2680.84569332	2686.16034904	0.002	50	100	0.05
59	2681.25025755	2678.96481948	0.002	50	100	0.05
60	2681.19829743	2677.62186165	0.002	50	100	0.05
61	2680.9418354	2679.39088034	0.002	50	100	0.05
62	2679.99059619	2680.81663078	0.002	50	100	0.05
63	2680.95721159	2679.45280617	0.002	50	100	0.05
64	2680.40484896	2680.60356277	0.002	50	100	0.05
65	2680.26575933	2678.3443998	0.002	50	100	0.05
66	2680.34531332	2677.85394462	0.002	50	100	0.05
67	2680.64690154	2680.74600086	0.002	50	100	0.05
68	2681.58825794	2678.41394767	0.002	50	100	0.05
69	2680.63074505	2680.84349232	0.002	50	100	0.05
70	2680.50124825	2679.86834612	0.002	50	100	0.05
71	2680.55152882	2678.79810924	0.002	50	100	0.05
72	2680.00321605	2679.96664516	0.002	50	100	0.05
73	2680.68430488	2677.11783543	0.002	50	100	0.05
74	2679.69535708	2682.0610627	0.002	50	100	0.05
75	2679.64701413	2677.90764996	0.002	50	100	0.05
76	2680.23853628	2679.84037124	0.002	50	100	0.05
77	2680.13824052	2679.10453093	0.002	50	100	0.05
78	2680.19851722	2677.17781607	0.002	50	100	0.05
79	2679.69083321	2679.68422394	0.002	50	100	0.05
80	2680.0408653	2677.35194668	0.002	50	100	0.05
81	2679.64462096	2679.2249184	0.002	50	100	0.05
82	2679.02587626	2681.17868153	0.002	50	100	0.05
83	2680.48350488	2684.38956021	0.002	50	100	0.05
84	2680.68112202	2677.12688217	0.002	50	100	0.05
85	2679.3006926	2677.48140517	0.002	50	100	0.05
86	2679.6006008	2678.0410483	0.002	50	100	0.05
87	2679.45821497	2679.17006192	0.002	50	100	0.05
88	2679.92943371	2679.58683284	0.002	50	100	0.05
89	2679.32989662	2679.3587084	0.002	50	100	0.05
90	2680.79805428	2677.32105052	0.002	50	100	0.05
91	2679.52690537	2677.64314716	0.002	50	100	0.05
92	2678.76775543	2679.22430968	0.002	50	100	0.05
93	2678.89033337	2676.02976135	0.002	50	100	0.05
94	2678.91305258	2679.49827561	0.002	50	100	0.05
95	2679.56445725	2676.77993407	0.002	50	100	0.05
96	2679.49995041	2677.08205926	0.002	50	100	0.05
97	2679.3874429	2676.15778066	0.002	50	100	0.05
98	2678.84908289	2675.94530223	0.002	50	100	0.05
99	2679.71637504	2678.28412227	0.002	50	100	0.05
