	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2918.57469121	3118.73998183	0.0025	128	100	0.01
1	2780.08528112	2796.80274044	0.0025	128	100	0.01
2	2753.7056305	2771.8555271	0.0025	128	100	0.01
3	2740.26275927	2748.77016704	0.0025	128	100	0.01
4	2731.18471169	2734.76076599	0.0025	128	100	0.01
5	2723.86310351	2734.30345326	0.0025	128	100	0.01
6	2718.02921761	2725.36039824	0.0025	128	100	0.01
7	2713.45821689	2719.05724654	0.0025	128	100	0.01
8	2709.93120217	2713.02107125	0.0025	128	100	0.01
9	2706.9918655	2712.73278132	0.0025	128	100	0.01
10	2703.78529283	2710.82706441	0.0025	128	100	0.01
11	2701.51928776	2708.68157294	0.0025	128	100	0.01
12	2699.46670571	2706.21146219	0.0025	128	100	0.01
13	2697.66928962	2699.07947548	0.0025	128	100	0.01
14	2695.20635807	2701.28121499	0.0025	128	100	0.01
15	2693.75239939	2695.73959065	0.0025	128	100	0.01
16	2692.85510382	2694.69685763	0.0025	128	100	0.01
17	2691.34906756	2696.91727741	0.0025	128	100	0.01
18	2689.31922228	2692.18338322	0.0025	128	100	0.01
19	2688.31083998	2692.6114537	0.0025	128	100	0.01
20	2687.73956158	2690.47961402	0.0025	128	100	0.01
21	2686.64926016	2689.88902291	0.0025	128	100	0.01
22	2686.25822466	2692.9439961	0.0025	128	100	0.01
23	2685.18222228	2687.22692288	0.0025	128	100	0.01
24	2683.69535729	2686.95749432	0.0025	128	100	0.01
25	2683.91971991	2687.92197116	0.0025	128	100	0.01
26	2682.86250214	2688.08490539	0.0025	128	100	0.01
27	2681.77046149	2684.97994312	0.0025	128	100	0.01
28	2681.25936664	2684.52221446	0.0025	128	100	0.01
29	2680.6444716	2686.15131164	0.0025	128	100	0.01
30	2679.47695814	2683.81532512	0.0025	128	100	0.01
31	2679.42893879	2684.06760875	0.0025	128	100	0.01
32	2678.73245484	2683.18845742	0.0025	128	100	0.01
33	2679.71341906	2684.12283588	0.0025	128	100	0.01
34	2678.09023754	2684.30180683	0.0025	128	100	0.01
35	2677.62640535	2681.31178485	0.0025	128	100	0.01
36	2677.90337294	2681.83722729	0.0025	128	100	0.01
37	2677.16571624	2677.70124096	0.0025	128	100	0.01
38	2677.28887179	2683.76734192	0.0025	128	100	0.01
