	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3136.26497993	3081.13914475	0.0005	128	100	1.0
1	2897.47302937	2893.16552268	0.0005	128	100	1.0
2	2840.38501005	2844.83837377	0.0005	128	100	1.0
3	2811.71744174	2825.72092112	0.0005	128	100	1.0
4	2793.64513829	2804.83844519	0.0005	128	100	1.0
5	2781.38887527	2778.41438927	0.0005	128	100	1.0
6	2771.83485146	2773.87987394	0.0005	128	100	1.0
7	2764.67671377	2767.65541908	0.0005	128	100	1.0
8	2759.05737785	2759.05284734	0.0005	128	100	1.0
9	2754.41423843	2755.67661964	0.0005	128	100	1.0
10	2750.2491063	2747.61075769	0.0005	128	100	1.0
11	2746.29949692	2748.86122543	0.0005	128	100	1.0
12	2743.27185864	2744.36542623	0.0005	128	100	1.0
13	2740.11073903	2740.88614551	0.0005	128	100	1.0
14	2737.32446652	2738.28026363	0.0005	128	100	1.0
15	2734.71918169	2737.32697665	0.0005	128	100	1.0
16	2731.98507023	2736.0121048	0.0005	128	100	1.0
17	2730.03029564	2731.36695176	0.0005	128	100	1.0
18	2727.89591333	2729.22775286	0.0005	128	100	1.0
19	2725.565117	2727.43369878	0.0005	128	100	1.0
20	2724.14495103	2726.72534506	0.0005	128	100	1.0
21	2722.26867833	2722.04789124	0.0005	128	100	1.0
22	2720.68090418	2719.66721672	0.0005	128	100	1.0
23	2718.39147886	2720.55112622	0.0005	128	100	1.0
24	2716.87693458	2717.49072919	0.0005	128	100	1.0
25	2715.29975466	2717.99565728	0.0005	128	100	1.0
26	2714.23585937	2716.06479903	0.0005	128	100	1.0
27	2712.44550095	2713.4816129	0.0005	128	100	1.0
28	2711.32659962	2714.7142355	0.0005	128	100	1.0
29	2709.94822115	2712.64012925	0.0005	128	100	1.0
30	2708.56426402	2712.39135555	0.0005	128	100	1.0
31	2706.86200515	2708.06596978	0.0005	128	100	1.0
32	2705.87579337	2707.51270698	0.0005	128	100	1.0
33	2705.11756454	2705.7422015	0.0005	128	100	1.0
34	2704.11173315	2703.5926544	0.0005	128	100	1.0
35	2702.97574029	2706.30595535	0.0005	128	100	1.0
36	2702.0647418	2704.82836214	0.0005	128	100	1.0
37	2701.07608963	2703.26209686	0.0005	128	100	1.0
38	2699.9759102	2702.65624206	0.0005	128	100	1.0
39	2699.3091164	2702.43514589	0.0005	128	100	1.0
40	2698.16902159	2699.88045325	0.0005	128	100	1.0
41	2697.09703063	2699.50052516	0.0005	128	100	1.0
42	2696.33515525	2698.19352182	0.0005	128	100	1.0
43	2695.64538101	2696.49346049	0.0005	128	100	1.0
44	2694.68315942	2695.49488658	0.0005	128	100	1.0
45	2693.78236237	2696.67117852	0.0005	128	100	1.0
46	2692.9449739	2695.49852535	0.0005	128	100	1.0
47	2692.52685923	2692.99738587	0.0005	128	100	1.0
48	2691.21935087	2692.48708902	0.0005	128	100	1.0
49	2690.83820824	2693.39749828	0.0005	128	100	1.0
50	2690.03949917	2693.25269442	0.0005	128	100	1.0
51	2689.24455486	2690.46947495	0.0005	128	100	1.0
52	2689.21472322	2691.35845585	0.0005	128	100	1.0
53	2688.43122896	2692.46962713	0.0005	128	100	1.0
54	2687.59732271	2690.27929127	0.0005	128	100	1.0
55	2687.26506513	2687.99099761	0.0005	128	100	1.0
56	2686.22207851	2689.50534869	0.0005	128	100	1.0
57	2685.74164465	2689.34358428	0.0005	128	100	1.0
58	2685.28301011	2688.5641637	0.0005	128	100	1.0
59	2684.80985935	2687.06857224	0.0005	128	100	1.0
60	2684.25821579	2688.45863987	0.0005	128	100	1.0
61	2683.89182254	2686.623467	0.0005	128	100	1.0
62	2683.05942823	2687.26332784	0.0005	128	100	1.0
63	2682.47918017	2683.46552109	0.0005	128	100	1.0
64	2682.1532376	2683.94122513	0.0005	128	100	1.0
65	2681.53260109	2683.0352216	0.0005	128	100	1.0
66	2681.298486	2683.48062373	0.0005	128	100	1.0
67	2680.21299499	2683.97667874	0.0005	128	100	1.0
68	2680.50464376	2684.13128931	0.0005	128	100	1.0
69	2680.00266166	2685.16084759	0.0005	128	100	1.0
70	2679.21391123	2681.36569838	0.0005	128	100	1.0
71	2678.77911496	2681.53080186	0.0005	128	100	1.0
72	2678.37240367	2681.02322837	0.0005	128	100	1.0
73	2678.46760213	2679.7347139	0.0005	128	100	1.0
74	2677.48798754	2679.87571375	0.0005	128	100	1.0
75	2677.21035297	2682.6505414	0.0005	128	100	1.0
76	2677.0219621	2679.60671559	0.0005	128	100	1.0
77	2676.14488409	2677.58788829	0.0005	128	100	1.0
78	2676.27838863	2678.39008164	0.0005	128	100	1.0
79	2675.39806866	2678.53510537	0.0005	128	100	1.0
80	2674.97328819	2677.92441304	0.0005	128	100	1.0
81	2674.88857658	2676.8942409	0.0005	128	100	1.0
82	2674.13826254	2676.17818531	0.0005	128	100	1.0
83	2674.13104215	2676.41063753	0.0005	128	100	1.0
84	2674.11724355	2678.35163719	0.0005	128	100	1.0
85	2673.47362651	2677.15496301	0.0005	128	100	1.0
86	2673.39697714	2677.65958534	0.0005	128	100	1.0
87	2672.90247662	2676.89458867	0.0005	128	100	1.0
88	2672.92541453	2677.92482336	0.0005	128	100	1.0
89	2672.29243137	2675.3200903	0.0005	128	100	1.0
90	2672.47923897	2673.59459866	0.0005	128	100	1.0
91	2671.78286626	2676.35400997	0.0005	128	100	1.0
92	2671.55167152	2675.35798905	0.0005	128	100	1.0
93	2671.1629567	2676.04505912	0.0005	128	100	1.0
94	2670.82996113	2672.32364411	0.0005	128	100	1.0
95	2671.23561798	2672.87923395	0.0005	128	100	1.0
96	2670.63380758	2674.37579497	0.0005	128	100	1.0
97	2670.35502557	2672.83146314	0.0005	128	100	1.0
98	2669.70466729	2673.01952658	0.0005	128	100	1.0
99	2670.1650885	2673.23140003	0.0005	128	100	1.0
