	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3028.95455151	3759.55155055	0.0015	200	100	0.01
1	2830.60614984	2936.69810495	0.0015	200	100	0.01
2	2792.95013322	2804.55535083	0.0015	200	100	0.01
3	2773.56491557	2789.31729972	0.0015	200	100	0.01
4	2760.93542007	2774.73994916	0.0015	200	100	0.01
5	2752.18389928	2760.10271832	0.0015	200	100	0.01
6	2745.19605447	2753.05222322	0.0015	200	100	0.01
7	2739.29328689	2745.41632045	0.0015	200	100	0.01
8	2735.24395756	2738.66606791	0.0015	200	100	0.01
9	2731.41161256	2732.94808021	0.0015	200	100	0.01
10	2726.9941732	2737.03899855	0.0015	200	100	0.01
11	2723.87288412	2729.69628626	0.0015	200	100	0.01
12	2720.89942978	2723.21042448	0.0015	200	100	0.01
13	2718.80356808	2722.64786006	0.0015	200	100	0.01
14	2715.55405125	2720.09810345	0.0015	200	100	0.01
15	2713.63033079	2716.35431153	0.0015	200	100	0.01
16	2711.59271537	2716.2219383	0.0015	200	100	0.01
17	2709.36761065	2711.21310116	0.0015	200	100	0.01
18	2707.43748895	2708.75064513	0.0015	200	100	0.01
19	2705.3089509	2709.10199897	0.0015	200	100	0.01
20	2704.36757502	2707.98677719	0.0015	200	100	0.01
21	2702.73602825	2705.87878861	0.0015	200	100	0.01
22	2701.52025755	2705.08832149	0.0015	200	100	0.01
23	2699.96615852	2701.71384758	0.0015	200	100	0.01
24	2698.16951366	2701.01725603	0.0015	200	100	0.01
25	2698.45098578	2700.83754239	0.0015	200	100	0.01
26	2695.91755711	2699.41314476	0.0015	200	100	0.01
27	2694.90673945	2696.03944902	0.0015	200	100	0.01
28	2694.24896391	2700.13024739	0.0015	200	100	0.01
29	2693.07193473	2698.23290035	0.0015	200	100	0.01
30	2692.51840195	2697.78177656	0.0015	200	100	0.01
31	2690.51311515	2695.69080687	0.0015	200	100	0.01
32	2690.10084738	2692.9376209	0.0015	200	100	0.01
33	2689.07625983	2691.74472367	0.0015	200	100	0.01
34	2688.08211871	2693.86781256	0.0015	200	100	0.01
35	2687.72759288	2692.07558416	0.0015	200	100	0.01
36	2686.57582287	2689.62976704	0.0015	200	100	0.01
37	2686.64045831	2688.11430916	0.0015	200	100	0.01
38	2685.19018381	2691.15967264	0.0015	200	100	0.01
39	2685.95630845	2689.70675817	0.0015	200	100	0.01
40	2684.72995544	2693.4728271	0.0015	200	100	0.01
41	2684.01109881	2688.34978723	0.0015	200	100	0.01
42	2683.13277292	2687.65619632	0.0015	200	100	0.01
43	2683.37517282	2688.83385927	0.0015	200	100	0.01
44	2682.60278183	2682.43846256	0.0015	200	100	0.01
45	2681.00679657	2682.73830506	0.0015	200	100	0.01
46	2680.16232011	2686.78306635	0.0015	200	100	0.01
47	2680.82525865	2684.58808902	0.0015	200	100	0.01
48	2679.44575365	2682.26442344	0.0015	200	100	0.01
49	2678.59387092	2682.43901292	0.0015	200	100	0.01
50	2679.21997291	2684.8759957	0.0015	200	100	0.01
51	2678.53945121	2679.65569497	0.0015	200	100	0.01
52	2678.32268014	2682.23038472	0.0015	200	100	0.01
53	2677.99191247	2690.78833195	0.0015	200	100	0.01
54	2678.16280712	2682.40486591	0.0015	200	100	0.01
55	2677.59567789	2683.83922803	0.0015	200	100	0.01
56	2676.81009371	2679.87626598	0.0015	200	100	0.01
57	2676.83254427	2680.22420839	0.0015	200	100	0.01
58	2676.00752336	2677.15768917	0.0015	200	100	0.01
59	2675.13375358	2678.61524791	0.0015	200	100	0.01
60	2674.4158279	2680.29392291	0.0015	200	100	0.01
61	2675.0086384	2678.0248664	0.0015	200	100	0.01
62	2674.14998949	2677.65561701	0.0015	200	100	0.01
63	2673.99897486	2683.46782525	0.0015	200	100	0.01
64	2673.93439254	2675.35468731	0.0015	200	100	0.01
65	2672.71011365	2675.96227584	0.0015	200	100	0.01
66	2673.32959106	2676.6521841	0.0015	200	100	0.01
67	2672.17686739	2673.22287658	0.0015	200	100	0.01
68	2672.41594005	2678.11570398	0.0015	200	100	0.01
69	2671.98329674	2674.40773912	0.0015	200	100	0.01
70	2671.28342649	2675.84286306	0.0015	200	100	0.01
71	2671.29312572	2676.23099017	0.0015	200	100	0.01
