	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3213.2604759	3154.39725601	0.0005	200	100	1.0
1	2949.94981957	2974.79320122	0.0005	200	100	1.0
2	2880.41837891	2881.85934512	0.0005	200	100	1.0
3	2845.11944572	2852.17349903	0.0005	200	100	1.0
4	2822.34649829	2829.09888629	0.0005	200	100	1.0
5	2807.43251461	2801.31020797	0.0005	200	100	1.0
6	2795.02875229	2792.20427195	0.0005	200	100	1.0
7	2786.23084273	2788.79473935	0.0005	200	100	1.0
8	2779.73649298	2796.95839526	0.0005	200	100	1.0
9	2773.76487141	2773.84503886	0.0005	200	100	1.0
10	2767.96281349	2778.07701166	0.0005	200	100	1.0
11	2763.44696048	2765.55742953	0.0005	200	100	1.0
12	2759.62699187	2761.78899761	0.0005	200	100	1.0
13	2756.48145501	2757.22441985	0.0005	200	100	1.0
14	2752.87499307	2763.10287283	0.0005	200	100	1.0
15	2750.25397402	2752.84150325	0.0005	200	100	1.0
16	2748.37226795	2750.19917534	0.0005	200	100	1.0
17	2745.32520592	2745.12088602	0.0005	200	100	1.0
18	2743.12616621	2742.95049314	0.0005	200	100	1.0
19	2740.72811016	2741.73971622	0.0005	200	100	1.0
20	2739.53577408	2745.27618327	0.0005	200	100	1.0
21	2737.09354173	2739.81581294	0.0005	200	100	1.0
22	2736.0680194	2737.15399625	0.0005	200	100	1.0
23	2733.22940675	2735.6719791	0.0005	200	100	1.0
24	2731.61364156	2731.95934008	0.0005	200	100	1.0
25	2731.12070169	2731.52502371	0.0005	200	100	1.0
26	2729.28460995	2729.86027967	0.0005	200	100	1.0
27	2727.56519916	2728.8444208	0.0005	200	100	1.0
28	2726.2273893	2735.16817275	0.0005	200	100	1.0
29	2724.84746217	2730.66431271	0.0005	200	100	1.0
30	2723.63713156	2726.03840337	0.0005	200	100	1.0
31	2721.80269207	2724.74474001	0.0005	200	100	1.0
32	2720.67923063	2724.97022558	0.0005	200	100	1.0
33	2719.97766683	2720.75126178	0.0005	200	100	1.0
34	2718.86929762	2726.2095058	0.0005	200	100	1.0
35	2717.39152316	2719.2454757	0.0005	200	100	1.0
36	2716.5129664	2717.03244083	0.0005	200	100	1.0
37	2715.42418182	2716.35170908	0.0005	200	100	1.0
38	2714.51844142	2716.34778649	0.0005	200	100	1.0
39	2713.83142213	2713.85205732	0.0005	200	100	1.0
40	2712.32240052	2712.52778348	0.0005	200	100	1.0
41	2711.35330261	2714.28640076	0.0005	200	100	1.0
42	2710.59575705	2716.02832591	0.0005	200	100	1.0
43	2709.95554203	2712.8277889	0.0005	200	100	1.0
44	2709.18194569	2710.18725539	0.0005	200	100	1.0
45	2708.03653825	2709.93075789	0.0005	200	100	1.0
46	2706.79777443	2711.53907744	0.0005	200	100	1.0
47	2706.10433742	2710.03508296	0.0005	200	100	1.0
48	2705.09801034	2706.75574501	0.0005	200	100	1.0
49	2704.52823031	2707.96777344	0.0005	200	100	1.0
50	2703.99866686	2706.09107099	0.0005	200	100	1.0
51	2703.08016468	2704.22330371	0.0005	200	100	1.0
52	2702.65838639	2704.75696758	0.0005	200	100	1.0
53	2702.24300634	2715.37231119	0.0005	200	100	1.0
54	2702.4278245	2703.13008541	0.0005	200	100	1.0
55	2700.85166096	2702.9444223	0.0005	200	100	1.0
56	2699.9919818	2701.05793929	0.0005	200	100	1.0
57	2699.37585253	2703.41456432	0.0005	200	100	1.0
58	2698.57959047	2705.88543223	0.0005	200	100	1.0
59	2698.10777788	2700.90757947	0.0005	200	100	1.0
60	2697.26032552	2698.28978699	0.0005	200	100	1.0
61	2696.81328157	2700.73972836	0.0005	200	100	1.0
62	2695.87546893	2698.81680537	0.0005	200	100	1.0
63	2695.68007748	2701.21885783	0.0005	200	100	1.0
64	2695.30199601	2698.16986026	0.0005	200	100	1.0
65	2694.40691771	2697.8686332	0.0005	200	100	1.0
66	2693.72100106	2696.47128664	0.0005	200	100	1.0
67	2692.91417833	2694.30234926	0.0005	200	100	1.0
68	2693.26345927	2696.46767494	0.0005	200	100	1.0
69	2692.50641429	2693.48237566	0.0005	200	100	1.0
70	2691.65938422	2694.23886989	0.0005	200	100	1.0
71	2691.05937921	2693.19709897	0.0005	200	100	1.0
72	2690.70219035	2692.05005443	0.0005	200	100	1.0
73	2690.92559754	2692.34940071	0.0005	200	100	1.0
74	2689.86754037	2692.76075713	0.0005	200	100	1.0
75	2689.14827145	2691.79690348	0.0005	200	100	1.0
76	2688.77958355	2690.69500627	0.0005	200	100	1.0
77	2688.22092999	2692.95071207	0.0005	200	100	1.0
78	2688.1223816	2692.42038822	0.0005	200	100	1.0
79	2687.42307895	2690.47090432	0.0005	200	100	1.0
80	2686.95489927	2689.65111418	0.0005	200	100	1.0
81	2686.60038407	2689.77700905	0.0005	200	100	1.0
82	2685.8032641	2688.88914335	0.0005	200	100	1.0
83	2685.80681533	2689.16048208	0.0005	200	100	1.0
84	2685.56785286	2688.91071362	0.0005	200	100	1.0
85	2684.83622542	2687.31436116	0.0005	200	100	1.0
86	2684.71399148	2686.79888928	0.0005	200	100	1.0
87	2684.05223608	2687.26768596	0.0005	200	100	1.0
88	2683.97192803	2685.75844502	0.0005	200	100	1.0
89	2683.44041835	2687.33172222	0.0005	200	100	1.0
90	2683.25671863	2686.20078816	0.0005	200	100	1.0
91	2682.92651665	2685.5031799	0.0005	200	100	1.0
92	2682.41022685	2685.17848967	0.0005	200	100	1.0
93	2682.12011633	2685.48778317	0.0005	200	100	1.0
94	2681.60073409	2684.21763386	0.0005	200	100	1.0
95	2681.49121441	2683.32987413	0.0005	200	100	1.0
96	2680.91580362	2683.61952994	0.0005	200	100	1.0
97	2680.57254066	2684.20599727	0.0005	200	100	1.0
98	2680.30364047	2683.38574592	0.0005	200	100	1.0
99	2680.21312701	2683.18873097	0.0005	200	100	1.0
