	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0623604069141	0.0371791062659	0.9	50	80	0.0	0.0	1988
1	0.036113236383	0.0354273963513	0.9	50	80	0.0	0.0	1988
2	0.0356518507283	0.0352168578234	0.9	50	80	0.0	0.0	1988
3	0.0354377136713	0.035005639804	0.9	50	80	0.0	0.0	1988
4	0.0351854227756	0.0347200342762	0.9	50	80	0.0	0.0	1988
5	0.0348554264735	0.0343546389422	0.9	50	80	0.0	0.0	1988
6	0.0344011223789	0.0338231771009	0.9	50	80	0.0	0.0	1988
7	0.0338019830632	0.0331150893065	0.9	50	80	0.0	0.0	1988
8	0.0330633053846	0.0323053570482	0.9	50	80	0.0	0.0	1988
9	0.0322419619858	0.0314560756443	0.9	50	80	0.0	0.0	1988
10	0.0314271148327	0.0306636915786	0.9	50	80	0.0	0.0	1988
11	0.0307016005589	0.0299979440412	0.9	50	80	0.0	0.0	1988
12	0.0300873650977	0.0294255960099	0.9	50	80	0.0	0.0	1988
13	0.0295596013534	0.0289495751497	0.9	50	80	0.0	0.0	1988
14	0.0290847014069	0.0284903425631	0.9	50	80	0.0	0.0	1988
15	0.0286273675808	0.0280498885274	0.9	50	80	0.0	0.0	1988
16	0.0281701964111	0.0276000158217	0.9	50	80	0.0	0.0	1988
17	0.0276997214318	0.0271436115495	0.9	50	80	0.0	0.0	1988
18	0.0272165315374	0.0266772247067	0.9	50	80	0.0	0.0	1988
19	0.0267300915903	0.0262122759471	0.9	50	80	0.0	0.0	1988
20	0.026251621918	0.025763752523	0.9	50	80	0.0	0.0	1988
21	0.0257928759977	0.0253337060295	0.9	50	80	0.0	0.0	1988
22	0.0253622360269	0.0249408172981	0.9	50	80	0.0	0.0	1988
23	0.0249650960666	0.0245730833829	0.9	50	80	0.0	0.0	1988
24	0.024600578347	0.0242380974191	0.9	50	80	0.0	0.0	1988
25	0.0242668589035	0.0239326798003	0.9	50	80	0.0	0.0	1988
26	0.0239610147476	0.0236465131924	0.9	50	80	0.0	0.0	1988
27	0.0236803485979	0.0233831806233	0.9	50	80	0.0	0.0	1988
28	0.0234169136408	0.0231358486247	0.9	50	80	0.0	0.0	1988
29	0.0231687100184	0.0228953469673	0.9	50	80	0.0	0.0	1988
30	0.0229318513449	0.0226674358651	0.9	50	80	0.0	0.0	1988
31	0.022703877307	0.0224458513529	0.9	50	80	0.0	0.0	1988
32	0.0224821792153	0.0222264946426	0.9	50	80	0.0	0.0	1988
33	0.0222653181669	0.0220090791968	0.9	50	80	0.0	0.0	1988
34	0.0220515035021	0.0218008514102	0.9	50	80	0.0	0.0	1988
35	0.0218423928145	0.0215907080266	0.9	50	80	0.0	0.0	1988
36	0.0216354445026	0.0213836438377	0.9	50	80	0.0	0.0	1988
37	0.0214324116368	0.021183503895	0.9	50	80	0.0	0.0	1988
38	0.0212339171648	0.0209869371823	0.9	50	80	0.0	0.0	1988
39	0.0210388387025	0.0207890718143	0.9	50	80	0.0	0.0	1988
40	0.0208479714754	0.0206011341276	0.9	50	80	0.0	0.0	1988
41	0.0206616247566	0.0204163630053	0.9	50	80	0.0	0.0	1988
42	0.0204803023642	0.0202344483794	0.9	50	80	0.0	0.0	1988
43	0.0203036254286	0.0200645176491	0.9	50	80	0.0	0.0	1988
44	0.0201318501499	0.0198900983037	0.9	50	80	0.0	0.0	1988
45	0.0199653013403	0.0197245500355	0.9	50	80	0.0	0.0	1988
46	0.0198037637894	0.0195651826686	0.9	50	80	0.0	0.0	1988
47	0.0196459808746	0.019410196998	0.9	50	80	0.0	0.0	1988
48	0.0194936199993	0.0192584576331	0.9	50	80	0.0	0.0	1988
49	0.0193452106756	0.0191118861468	0.9	50	80	0.0	0.0	1988
50	0.019200983233	0.0189674057131	0.9	50	80	0.0	0.0	1988
51	0.0190612305061	0.018830714587	0.9	50	80	0.0	0.0	1988
52	0.0189250920243	0.0186984686441	0.9	50	80	0.0	0.0	1988
53	0.0187934800889	0.0185676931722	0.9	50	80	0.0	0.0	1988
54	0.0186654904235	0.0184428207541	0.9	50	80	0.0	0.0	1988
55	0.0185414890274	0.0183205620046	0.9	50	80	0.0	0.0	1988
56	0.0184207524832	0.0182006214113	0.9	50	80	0.0	0.0	1988
57	0.0183031097075	0.0180848609677	0.9	50	80	0.0	0.0	1988
58	0.0181893599858	0.0179737031916	0.9	50	80	0.0	0.0	1988
59	0.0180784886246	0.0178653926733	0.9	50	80	0.0	0.0	1988
60	0.0179715303605	0.0177611822501	0.9	50	80	0.0	0.0	1988
61	0.0178678404377	0.017657338362	0.9	50	80	0.0	0.0	1988
62	0.0177666231057	0.0175597954784	0.9	50	80	0.0	0.0	1988
63	0.0176688938503	0.0174659699679	0.9	50	80	0.0	0.0	1988
64	0.0175738356316	0.0173720279584	0.9	50	80	0.0	0.0	1988
65	0.0174816198994	0.0172823881819	0.9	50	80	0.0	0.0	1988
66	0.0173927842087	0.01719525481	0.9	50	80	0.0	0.0	1988
67	0.0173063876152	0.017110829254	0.9	50	80	0.0	0.0	1988
68	0.017222678683	0.0170309670433	0.9	50	80	0.0	0.0	1988
69	0.0171416565694	0.0169516456319	0.9	50	80	0.0	0.0	1988
70	0.0170635118184	0.0168743270732	0.9	50	80	0.0	0.0	1988
71	0.0169873014977	0.0167994363586	0.9	50	80	0.0	0.0	1988
72	0.0169131309378	0.016726955759	0.9	50	80	0.0	0.0	1988
73	0.0168418173795	0.0166624719793	0.9	50	80	0.0	0.0	1988
74	0.0167721937734	0.016592044889	0.9	50	80	0.0	0.0	1988
75	0.0167048554019	0.0165262460392	0.9	50	80	0.0	0.0	1988
76	0.0166394478554	0.0164628076201	0.9	50	80	0.0	0.0	1988
77	0.0165758115355	0.0164015649891	0.9	50	80	0.0	0.0	1988
78	0.0165140810106	0.0163428883049	0.9	50	80	0.0	0.0	1988
79	0.0164536743793	0.0162835273069	0.9	50	80	0.0	0.0	1988
