	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0655280499645	0.0389129163744	0.9	50	40	0.0	0.5	3559
1	0.0365125119878	0.0359269907239	0.9	50	40	0.0	0.5	3559
2	0.035897818289	0.0357438110413	0.9	50	40	0.0	0.5	3559
3	0.0357154790954	0.0355551512858	0.9	50	40	0.0	0.5	3559
4	0.0355344375735	0.0353609126624	0.9	50	40	0.0	0.5	3559
5	0.0353389663115	0.0351162039769	0.9	50	40	0.0	0.5	3559
6	0.0350829239404	0.0347730996832	0.9	50	40	0.0	0.5	3559
7	0.0347275288334	0.0343043907665	0.9	50	40	0.0	0.5	3559
8	0.0342475723736	0.0336640751912	0.9	50	40	0.0	0.5	3559
9	0.0336275763867	0.0328742810178	0.9	50	40	0.0	0.5	3559
10	0.0328760209918	0.0319845898408	0.9	50	40	0.0	0.5	3559
11	0.0320747594308	0.0310672192761	0.9	50	40	0.0	0.5	3559
12	0.0312980120048	0.0302387939171	0.9	50	40	0.0	0.5	3559
13	0.0306009971675	0.0295306045818	0.9	50	40	0.0	0.5	3559
14	0.029997809545	0.0289180809436	0.9	50	40	0.0	0.5	3559
15	0.0294513793372	0.0283733528236	0.9	50	40	0.0	0.5	3559
16	0.0289486980761	0.0278768148166	0.9	50	40	0.0	0.5	3559
17	0.0284799802953	0.0274028922387	0.9	50	40	0.0	0.5	3559
18	0.0280184816841	0.0269542401318	0.9	50	40	0.0	0.5	3559
19	0.0275639968384	0.0265107515124	0.9	50	40	0.0	0.5	3559
20	0.0271302066163	0.0260934052031	0.9	50	40	0.0	0.5	3559
21	0.0267124104371	0.0256963239139	0.9	50	40	0.0	0.5	3559
22	0.0263222221202	0.0253191499848	0.9	50	40	0.0	0.5	3559
23	0.0259411337075	0.0249709104425	0.9	50	40	0.0	0.5	3559
24	0.0255938474964	0.0246370887138	0.9	50	40	0.0	0.5	3559
25	0.0252611148953	0.0243272772468	0.9	50	40	0.0	0.5	3559
26	0.0249553508501	0.0240391719175	0.9	50	40	0.0	0.5	3559
27	0.0246641020327	0.0237739807882	0.9	50	40	0.0	0.5	3559
28	0.0244191800979	0.0235291290637	0.9	50	40	0.0	0.5	3559
29	0.0241681604554	0.0233002323016	0.9	50	40	0.0	0.5	3559
30	0.0239528416153	0.0230824147702	0.9	50	40	0.0	0.5	3559
31	0.0237361836059	0.0228737985135	0.9	50	40	0.0	0.5	3559
32	0.0235232014688	0.0226774871542	0.9	50	40	0.0	0.5	3559
33	0.0233427568064	0.022480609216	0.9	50	40	0.0	0.5	3559
34	0.023139055087	0.0222935680813	0.9	50	40	0.0	0.5	3559
35	0.0229513862375	0.0221051927015	0.9	50	40	0.0	0.5	3559
36	0.022772876269	0.0219207841005	0.9	50	40	0.0	0.5	3559
37	0.0225732078493	0.0217367744226	0.9	50	40	0.0	0.5	3559
38	0.0223942732057	0.0215482819455	0.9	50	40	0.0	0.5	3559
39	0.0222132404128	0.021365316574	0.9	50	40	0.0	0.5	3559
