	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	10.6962340134	9.9737770717	1.1	200	80	0.001	0.0	6523
1	11.3841382559	10.4448565306	1.1	200	80	0.001	0.0	6523
2	11.8313830695	9.89250336687	1.1	200	80	0.001	0.0	6523
3	12.2068309732	10.6151751583	1.1	200	80	0.001	0.0	6523
4	12.6092725608	10.57630591	1.1	200	80	0.001	0.0	6523
5	12.9576790979	11.120168804	1.1	200	80	0.001	0.0	6523
6	13.2873516808	11.6881354644	1.1	200	80	0.001	0.0	6523
7	13.6036976598	13.1205104861	1.1	200	80	0.001	0.0	6523
8	13.9513749609	11.34580737	1.1	200	80	0.001	0.0	6523
9	14.2117741009	13.9581472067	1.1	200	80	0.001	0.0	6523
10	14.5606043749	11.3102141498	1.1	200	80	0.001	0.0	6523
11	14.7469451399	14.9070430654	1.1	200	80	0.001	0.0	6523
12	15.1571110765	11.1525080678	1.1	200	80	0.001	0.0	6523
13	15.3437825576	14.4619413685	1.1	200	80	0.001	0.0	6523
14	15.6744080724	12.5899128303	1.1	200	80	0.001	0.0	6523
15	15.8701614955	14.5921310635	1.1	200	80	0.001	0.0	6523
16	16.1548366201	12.3629757282	1.1	200	80	0.001	0.0	6523
17	16.4075072716	14.8508295128	1.1	200	80	0.001	0.0	6523
18	16.7655055533	13.9728725896	1.1	200	80	0.001	0.0	6523
19	16.8795894822	16.1731957705	1.1	200	80	0.001	0.0	6523
20	17.1110129787	14.9489302772	1.1	200	80	0.001	0.0	6523
21	17.408269311	14.5022688313	1.1	200	80	0.001	0.0	6523
22	17.6750820372	15.194436231	1.1	200	80	0.001	0.0	6523
23	17.8563305845	16.6533993763	1.1	200	80	0.001	0.0	6523
24	18.2078236556	16.0125951379	1.1	200	80	0.001	0.0	6523
25	18.3611362633	16.4569177828	1.1	200	80	0.001	0.0	6523
26	18.636714286	16.6019926477	1.1	200	80	0.001	0.0	6523
27	18.8475290667	16.8245185256	1.1	200	80	0.001	0.0	6523
28	18.9708448286	16.5651243485	1.1	200	80	0.001	0.0	6523
29	19.2070849858	15.9021300267	1.1	200	80	0.001	0.0	6523
30	19.4264110395	18.2756614329	1.1	200	80	0.001	0.0	6523
31	19.6903076357	18.3127856355	1.1	200	80	0.001	0.0	6523
32	19.8560287358	19.1699915753	1.1	200	80	0.001	0.0	6523
33	20.1598169826	14.9062366394	1.1	200	80	0.001	0.0	6523
34	20.1738699611	19.6006684568	1.1	200	80	0.001	0.0	6523
35	20.4599582986	16.3985259702	1.1	200	80	0.001	0.0	6523
36	20.5756631103	19.344369706	1.1	200	80	0.001	0.0	6523
37	20.8345918711	19.7050217871	1.1	200	80	0.001	0.0	6523
38	21.0407033797	15.5495577032	1.1	200	80	0.001	0.0	6523
39	21.2088709281	20.0631600457	1.1	200	80	0.001	0.0	6523
40	21.3685113826	17.5483967747	1.1	200	80	0.001	0.0	6523
41	21.4625548435	20.317576423	1.1	200	80	0.001	0.0	6523
42	21.7768736826	18.4009002864	1.1	200	80	0.001	0.0	6523
43	21.9006195031	19.8985677258	1.1	200	80	0.001	0.0	6523
44	22.0040069591	17.7612626594	1.1	200	80	0.001	0.0	6523
45	22.1483153768	17.5162828557	1.1	200	80	0.001	0.0	6523
46	22.3823573251	23.6215739597	1.1	200	80	0.001	0.0	6523
47	22.6435066456	16.1406042817	1.1	200	80	0.001	0.0	6523
