	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0897066504037	0.0831779909692	1.1	200	40	1e-06	0.5	7347
1	0.0884609117053	0.0825420486141	1.1	200	40	1e-06	0.5	7347
2	0.0872550299578	0.0819673110548	1.1	200	40	1e-06	0.5	7347
3	0.0857176057979	0.0810141645757	1.1	200	40	1e-06	0.5	7347
4	0.0831984655802	0.0779809542356	1.1	200	40	1e-06	0.5	7347
5	0.0775362182348	0.0697196774313	1.1	200	40	1e-06	0.5	7347
6	0.0682719957598	0.0593368444186	1.1	200	40	1e-06	0.5	7347
7	0.0606830257934	0.0529668597116	1.1	200	40	1e-06	0.5	7347
8	0.0569296294433	0.0501287951282	1.1	200	40	1e-06	0.5	7347
9	0.0551697001741	0.0486727994626	1.1	200	40	1e-06	0.5	7347
10	0.0541232976187	0.0477066985679	1.1	200	40	1e-06	0.5	7347
11	0.0532981501622	0.0469367626064	1.1	200	40	1e-06	0.5	7347
12	0.0526571768919	0.0463298197131	1.1	200	40	1e-06	0.5	7347
13	0.0521531780758	0.0458022367572	1.1	200	40	1e-06	0.5	7347
14	0.051676804481	0.0453640105164	1.1	200	40	1e-06	0.5	7347
15	0.0512949755966	0.0449753960249	1.1	200	40	1e-06	0.5	7347
16	0.0509388533539	0.0446466553607	1.1	200	40	1e-06	0.5	7347
17	0.0506238349607	0.0443376213469	1.1	200	40	1e-06	0.5	7347
18	0.0503297012691	0.0440571862015	1.1	200	40	1e-06	0.5	7347
19	0.0500982397862	0.0438146840133	1.1	200	40	1e-06	0.5	7347
20	0.0498488122342	0.0435839519475	1.1	200	40	1e-06	0.5	7347
21	0.0496090804295	0.0433741402287	1.1	200	40	1e-06	0.5	7347
22	0.0494024457748	0.043150474946	1.1	200	40	1e-06	0.5	7347
23	0.0491833829844	0.0429437337568	1.1	200	40	1e-06	0.5	7347
24	0.0489939543889	0.0428227642426	1.1	200	40	1e-06	0.5	7347
25	0.0487920594626	0.0425863655971	1.1	200	40	1e-06	0.5	7347
26	0.048611194846	0.0424244699369	1.1	200	40	1e-06	0.5	7347
27	0.0484134417827	0.0422814168307	1.1	200	40	1e-06	0.5	7347
28	0.0482688810651	0.042096919592	1.1	200	40	1e-06	0.5	7347
29	0.0480907501962	0.0419751082193	1.1	200	40	1e-06	0.5	7347
30	0.0479284445544	0.0418151039381	1.1	200	40	1e-06	0.5	7347
31	0.0477608585168	0.0416561091821	1.1	200	40	1e-06	0.5	7347
32	0.0476145668179	0.0415203741558	1.1	200	40	1e-06	0.5	7347
33	0.0474685132139	0.041399222024	1.1	200	40	1e-06	0.5	7347
34	0.0473274319424	0.0412552508723	1.1	200	40	1e-06	0.5	7347
35	0.0472000491004	0.0411498920696	1.1	200	40	1e-06	0.5	7347
36	0.0470582510091	0.04103699001	1.1	200	40	1e-06	0.5	7347
37	0.0468993246404	0.0409185420757	1.1	200	40	1e-06	0.5	7347
38	0.0467946265128	0.0408119656017	1.1	200	40	1e-06	0.5	7347
39	0.0466821585213	0.0407019167797	1.1	200	40	1e-06	0.5	7347
