	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0898937666103	0.0828917401186	1.0	200	100	1e-06	0.5	7508
1	0.0887265704223	0.0823555496409	1.0	200	100	1e-06	0.5	7508
2	0.0876927709158	0.0818715271029	1.0	200	100	1e-06	0.5	7508
3	0.0864552784753	0.0812436833864	1.0	200	100	1e-06	0.5	7508
4	0.0847988806267	0.0799910448791	1.0	200	100	1e-06	0.5	7508
5	0.0821096735734	0.0766852068969	1.0	200	100	1e-06	0.5	7508
6	0.0770399258337	0.0698733870118	1.0	200	100	1e-06	0.5	7508
7	0.0698786048021	0.0618846875332	1.0	200	100	1e-06	0.5	7508
8	0.0634856538867	0.0558223654845	1.0	200	100	1e-06	0.5	7508
9	0.0594587120642	0.0522542428831	1.0	200	100	1e-06	0.5	7508
10	0.0571034479596	0.0501493107435	1.0	200	100	1e-06	0.5	7508
11	0.0556151517686	0.0487765967561	1.0	200	100	1e-06	0.5	7508
12	0.0545629563278	0.047750865688	1.0	200	100	1e-06	0.5	7508
13	0.0537112910662	0.0469229613604	1.0	200	100	1e-06	0.5	7508
14	0.0530123381599	0.0462214773304	1.0	200	100	1e-06	0.5	7508
15	0.052431383812	0.0456375424852	1.0	200	100	1e-06	0.5	7508
16	0.0519139436178	0.0451262927335	1.0	200	100	1e-06	0.5	7508
17	0.0514700865646	0.0446795456852	1.0	200	100	1e-06	0.5	7508
18	0.0510771480639	0.0442945156852	1.0	200	100	1e-06	0.5	7508
19	0.0507339061143	0.0439403072626	1.0	200	100	1e-06	0.5	7508
20	0.0504284788805	0.0436350937085	1.0	200	100	1e-06	0.5	7508
21	0.0501653251935	0.0433988966133	1.0	200	100	1e-06	0.5	7508
22	0.0499111636254	0.0431316639537	1.0	200	100	1e-06	0.5	7508
23	0.0496713075944	0.0429114319854	1.0	200	100	1e-06	0.5	7508
24	0.0494691788918	0.0427053477081	1.0	200	100	1e-06	0.5	7508
25	0.0492660885481	0.0425248628707	1.0	200	100	1e-06	0.5	7508
26	0.0490870992838	0.0423761738275	1.0	200	100	1e-06	0.5	7508
27	0.0489408047113	0.0422204224389	1.0	200	100	1e-06	0.5	7508
28	0.0487835695774	0.0420827561594	1.0	200	100	1e-06	0.5	7508
29	0.0486113429988	0.0419527200152	1.0	200	100	1e-06	0.5	7508
30	0.0484879359561	0.0418280750713	1.0	200	100	1e-06	0.5	7508
31	0.0483605445512	0.041714780631	1.0	200	100	1e-06	0.5	7508
32	0.048233709927	0.0415797405885	1.0	200	100	1e-06	0.5	7508
33	0.0481134436017	0.0414746522718	1.0	200	100	1e-06	0.5	7508
34	0.0479873730457	0.0413614563843	1.0	200	100	1e-06	0.5	7508
35	0.0478720278946	0.0412784069135	1.0	200	100	1e-06	0.5	7508
36	0.0477611621408	0.0412180738427	1.0	200	100	1e-06	0.5	7508
37	0.0476533322137	0.0410836099239	1.0	200	100	1e-06	0.5	7508
38	0.0475401125403	0.0409816002712	1.0	200	100	1e-06	0.5	7508
39	0.0474389354558	0.040933548179	1.0	200	100	1e-06	0.5	7508
40	0.0473395596339	0.0408431940479	1.0	200	100	1e-06	0.5	7508
41	0.047237174017	0.0407463185005	1.0	200	100	1e-06	0.5	7508
42	0.0471634956232	0.0406638792294	1.0	200	100	1e-06	0.5	7508
43	0.0470672089764	0.0406083104915	1.0	200	100	1e-06	0.5	7508
44	0.0469777339718	0.0405117262148	1.0	200	100	1e-06	0.5	7508
45	0.0468920153349	0.0404475383446	1.0	200	100	1e-06	0.5	7508
46	0.046793242585	0.0403876012159	1.0	200	100	1e-06	0.5	7508
47	0.0466960382311	0.0403078704588	1.0	200	100	1e-06	0.5	7508
48	0.0466234515001	0.0402419075128	1.0	200	100	1e-06	0.5	7508
49	0.0465358614144	0.0401688645492	1.0	200	100	1e-06	0.5	7508
50	0.0464522889068	0.0401105504576	1.0	200	100	1e-06	0.5	7508
51	0.0463505538847	0.0400426432234	1.0	200	100	1e-06	0.5	7508
52	0.0462851889952	0.0399810438246	1.0	200	100	1e-06	0.5	7508
53	0.0461990036558	0.0399337722555	1.0	200	100	1e-06	0.5	7508
54	0.0461249261205	0.0398670755056	1.0	200	100	1e-06	0.5	7508
55	0.0460319256864	0.0397721703376	1.0	200	100	1e-06	0.5	7508
56	0.0459585538049	0.0397268511056	1.0	200	100	1e-06	0.5	7508
57	0.0458735150083	0.0396693309067	1.0	200	100	1e-06	0.5	7508
58	0.0457889230523	0.0396159211063	1.0	200	100	1e-06	0.5	7508
59	0.0457156275984	0.0395332839034	1.0	200	100	1e-06	0.5	7508
60	0.0456430512177	0.0394631823023	1.0	200	100	1e-06	0.5	7508
61	0.0455567436695	0.0394130327363	1.0	200	100	1e-06	0.5	7508
62	0.0454651280311	0.0393325457666	1.0	200	100	1e-06	0.5	7508
63	0.0453756543114	0.0392738554349	1.0	200	100	1e-06	0.5	7508
64	0.0452855734324	0.0392127312706	1.0	200	100	1e-06	0.5	7508
65	0.045208009731	0.0391340782549	1.0	200	100	1e-06	0.5	7508
66	0.0450937340718	0.0390684368733	1.0	200	100	1e-06	0.5	7508
67	0.0450228013434	0.0389815609952	1.0	200	100	1e-06	0.5	7508
68	0.0449234272693	0.038934481161	1.0	200	100	1e-06	0.5	7508
69	0.0448443678832	0.0388378841486	1.0	200	100	1e-06	0.5	7508
70	0.0447441148681	0.0387915731702	1.0	200	100	1e-06	0.5	7508
71	0.0446415565644	0.0386977570691	1.0	200	100	1e-06	0.5	7508
72	0.0445455266805	0.03860133751	1.0	200	100	1e-06	0.5	7508
73	0.0444564305497	0.0385299731139	1.0	200	100	1e-06	0.5	7508
74	0.0443602311396	0.0384641071037	1.0	200	100	1e-06	0.5	7508
75	0.0442477189179	0.0383718464146	1.0	200	100	1e-06	0.5	7508
76	0.0441567133168	0.038259899753	1.0	200	100	1e-06	0.5	7508
77	0.0440615212968	0.0381982215105	1.0	200	100	1e-06	0.5	7508
78	0.0439513305769	0.0380809148969	1.0	200	100	1e-06	0.5	7508
79	0.0438389265442	0.0380024400114	1.0	200	100	1e-06	0.5	7508
80	0.0437468155034	0.0379277497003	1.0	200	100	1e-06	0.5	7508
81	0.0436206270846	0.0378332473765	1.0	200	100	1e-06	0.5	7508
82	0.0435249448384	0.0377635572099	1.0	200	100	1e-06	0.5	7508
83	0.0434172176348	0.0376444180954	1.0	200	100	1e-06	0.5	7508
84	0.0432964035196	0.0375570651521	1.0	200	100	1e-06	0.5	7508
85	0.0431982428544	0.0374654454409	1.0	200	100	1e-06	0.5	7508
86	0.0430837944031	0.0373830275457	1.0	200	100	1e-06	0.5	7508
87	0.0429709501854	0.0372807027605	1.0	200	100	1e-06	0.5	7508
88	0.0428648170998	0.037200175532	1.0	200	100	1e-06	0.5	7508
89	0.0427723381414	0.0370839558698	1.0	200	100	1e-06	0.5	7508
90	0.0426518894276	0.0369860058077	1.0	200	100	1e-06	0.5	7508
91	0.0425473289962	0.0368970039	1.0	200	100	1e-06	0.5	7508
92	0.0424297732666	0.0368068419169	1.0	200	100	1e-06	0.5	7508
93	0.0423345541166	0.0367535594886	1.0	200	100	1e-06	0.5	7508
94	0.0422150710156	0.0366342142153	1.0	200	100	1e-06	0.5	7508
95	0.0421071934663	0.0365607915286	1.0	200	100	1e-06	0.5	7508
96	0.0420041466004	0.0364788848743	1.0	200	100	1e-06	0.5	7508
97	0.0419146445076	0.0363894817072	1.0	200	100	1e-06	0.5	7508
98	0.0417961493252	0.0363284268276	1.0	200	100	1e-06	0.5	7508
99	0.0417048198115	0.0362200617263	1.0	200	100	1e-06	0.5	7508
