	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	2.64714759854	1.47898722196	1.0	50	80	0.001	0.0	444
1	2.99826028326	1.37584145757	1.0	50	80	0.001	0.0	444
2	3.2737622341	1.65338386541	1.0	50	80	0.001	0.0	444
3	3.52873042472	1.85992851745	1.0	50	80	0.001	0.0	444
4	3.74841396378	1.98349939956	1.0	50	80	0.001	0.0	444
5	3.97178777536	1.67394859294	1.0	50	80	0.001	0.0	444
6	4.14240943034	2.66054650338	1.0	50	80	0.001	0.0	444
7	4.35734728689	2.49599248273	1.0	50	80	0.001	0.0	444
8	4.49442766563	2.31248603952	1.0	50	80	0.001	0.0	444
9	4.6628490569	2.33348163273	1.0	50	80	0.001	0.0	444
10	4.8090631728	2.70595449699	1.0	50	80	0.001	0.0	444
11	5.01720020196	2.61620896587	1.0	50	80	0.001	0.0	444
12	5.13988811946	2.64605077959	1.0	50	80	0.001	0.0	444
13	5.27127129333	3.012290878	1.0	50	80	0.001	0.0	444
14	5.40541392478	2.63307503168	1.0	50	80	0.001	0.0	444
15	5.55321172009	2.68735987734	1.0	50	80	0.001	0.0	444
16	5.72013464352	2.11925448492	1.0	50	80	0.001	0.0	444
17	5.83114721733	2.19701554328	1.0	50	80	0.001	0.0	444
18	5.93585096784	3.41200274628	1.0	50	80	0.001	0.0	444
19	6.07663511789	2.50273171711	1.0	50	80	0.001	0.0	444
20	6.15392243914	2.84272718612	1.0	50	80	0.001	0.0	444
21	6.2512806934	3.1340414525	1.0	50	80	0.001	0.0	444
22	6.36787991705	2.86077017036	1.0	50	80	0.001	0.0	444
23	6.44558629714	2.98208451955	1.0	50	80	0.001	0.0	444
24	6.58175197882	2.94090335592	1.0	50	80	0.001	0.0	444
25	6.68782336993	3.99711704984	1.0	50	80	0.001	0.0	444
26	6.7867843595	2.8743600043	1.0	50	80	0.001	0.0	444
27	6.87587834476	4.57655698619	1.0	50	80	0.001	0.0	444
28	6.98922489292	1.9570049011	1.0	50	80	0.001	0.0	444
29	7.00445302099	3.42125666301	1.0	50	80	0.001	0.0	444
30	7.10308259772	2.91432583127	1.0	50	80	0.001	0.0	444
31	7.15348850281	3.86926858147	1.0	50	80	0.001	0.0	444
32	7.31372617482	4.0302978378	1.0	50	80	0.001	0.0	444
33	7.39652150458	2.55844100028	1.0	50	80	0.001	0.0	444
34	7.43013150026	4.98532642507	1.0	50	80	0.001	0.0	444
35	7.53540390766	3.3430102414	1.0	50	80	0.001	0.0	444
36	7.51061518442	3.71317188918	1.0	50	80	0.001	0.0	444
37	7.63567619373	5.1262431245	1.0	50	80	0.001	0.0	444
38	7.69271743482	3.54610883437	1.0	50	80	0.001	0.0	444
39	7.76874804674	3.10749502528	1.0	50	80	0.001	0.0	444
40	7.80239045497	3.86334582405	1.0	50	80	0.001	0.0	444
41	7.86519008413	4.76625618743	1.0	50	80	0.001	0.0	444
42	7.90354032379	3.95544112572	1.0	50	80	0.001	0.0	444
43	8.06605050993	3.67317274469	1.0	50	80	0.001	0.0	444
44	8.07364799216	3.34726120136	1.0	50	80	0.001	0.0	444
45	8.13925446594	2.91007841066	1.0	50	80	0.001	0.0	444
46	8.22371073189	3.66082843357	1.0	50	80	0.001	0.0	444
47	8.32687347932	2.63302259418	1.0	50	80	0.001	0.0	444
48	8.34371772078	3.19228605513	1.0	50	80	0.001	0.0	444
49	8.44838209336	4.67737732472	1.0	50	80	0.001	0.0	444
50	8.3760205775	3.18185996736	1.0	50	80	0.001	0.0	444
51	8.51140519094	4.15502889981	1.0	50	80	0.001	0.0	444
52	8.58127241571	3.89808025141	1.0	50	80	0.001	0.0	444
53	8.63191600149	3.79339933532	1.0	50	80	0.001	0.0	444
54	8.72300185742	2.98885968903	1.0	50	80	0.001	0.0	444
55	8.74728413197	2.38150681501	1.0	50	80	0.001	0.0	444
56	8.76899154445	3.1207185138	1.0	50	80	0.001	0.0	444
57	8.82145239235	3.60991605017	1.0	50	80	0.001	0.0	444
58	8.86049191888	6.00833018195	1.0	50	80	0.001	0.0	444
59	8.96557186155	3.96446654765	1.0	50	80	0.001	0.0	444
60	8.95843175665	4.15460591927	1.0	50	80	0.001	0.0	444
61	8.9714556577	5.21469048423	1.0	50	80	0.001	0.0	444
62	9.03032968493	5.38774076976	1.0	50	80	0.001	0.0	444
63	9.16746086671	5.57992734143	1.0	50	80	0.001	0.0	444
64	9.24067591489	1.89336005338	1.0	50	80	0.001	0.0	444
65	9.13721541759	5.11015193275	1.0	50	80	0.001	0.0	444
66	9.27357297127	2.63952556782	1.0	50	80	0.001	0.0	444
67	9.27056060366	6.16216180065	1.0	50	80	0.001	0.0	444
68	9.28464667779	5.94224398542	1.0	50	80	0.001	0.0	444
69	9.33682652423	6.13741602907	1.0	50	80	0.001	0.0	444
70	9.36321891001	4.4219227521	1.0	50	80	0.001	0.0	444
71	9.33524531213	4.90676538028	1.0	50	80	0.001	0.0	444
72	9.40114431273	3.35509513213	1.0	50	80	0.001	0.0	444
73	9.50382564193	3.59233647551	1.0	50	80	0.001	0.0	444
74	9.50554895659	5.25300200264	1.0	50	80	0.001	0.0	444
75	9.53492626495	4.15985796237	1.0	50	80	0.001	0.0	444
76	9.57873643299	6.50678314807	1.0	50	80	0.001	0.0	444
77	9.67251968665	4.79856956347	1.0	50	80	0.001	0.0	444
78	9.61013817096	5.06002392322	1.0	50	80	0.001	0.0	444
79	9.74062622714	4.95053864528	1.0	50	80	0.001	0.0	444
