	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0598004415689	0.0368942163429	1.1	50	80	0.0	0.1	4317
1	0.0358186127933	0.0361113455396	1.1	50	80	0.0	0.1	4317
2	0.0354911963573	0.0358628055177	1.1	50	80	0.0	0.1	4317
3	0.0352205302561	0.0355681867248	1.1	50	80	0.0	0.1	4317
4	0.0348589506713	0.03516594307	1.1	50	80	0.0	0.1	4317
5	0.0343307919257	0.0345881932182	1.1	50	80	0.0	0.1	4317
6	0.0336047365551	0.0338472495956	1.1	50	80	0.0	0.1	4317
7	0.0327254939758	0.0329773318393	1.1	50	80	0.0	0.1	4317
8	0.0317638387286	0.0320990597384	1.1	50	80	0.0	0.1	4317
9	0.03084876959	0.0313169562879	1.1	50	80	0.0	0.1	4317
10	0.0300670697067	0.030637796954	1.1	50	80	0.0	0.1	4317
11	0.0294016536173	0.030030284978	1.1	50	80	0.0	0.1	4317
12	0.0287998179537	0.0294726117413	1.1	50	80	0.0	0.1	4317
13	0.028215524498	0.0288778394496	1.1	50	80	0.0	0.1	4317
14	0.0276301637079	0.0282792048155	1.1	50	80	0.0	0.1	4317
15	0.0270353952047	0.0276720062838	1.1	50	80	0.0	0.1	4317
16	0.0264494342065	0.0270585941247	1.1	50	80	0.0	0.1	4317
17	0.0258911303281	0.0265036369166	1.1	50	80	0.0	0.1	4317
18	0.0253649687579	0.0259552556117	1.1	50	80	0.0	0.1	4317
19	0.0248787262127	0.0254748842748	1.1	50	80	0.0	0.1	4317
20	0.0244433146647	0.0250368102723	1.1	50	80	0.0	0.1	4317
21	0.0240493712104	0.024624787848	1.1	50	80	0.0	0.1	4317
22	0.0236900394618	0.0242509134434	1.1	50	80	0.0	0.1	4317
23	0.0233622610569	0.0239208648711	1.1	50	80	0.0	0.1	4317
24	0.0230524166037	0.0236154216026	1.1	50	80	0.0	0.1	4317
25	0.0227651782563	0.0233112023698	1.1	50	80	0.0	0.1	4317
26	0.0224915075911	0.0230305866511	1.1	50	80	0.0	0.1	4317
27	0.0222190137399	0.0227449193212	1.1	50	80	0.0	0.1	4317
28	0.0219611017773	0.0224699473532	1.1	50	80	0.0	0.1	4317
29	0.0217019852071	0.0222079881803	1.1	50	80	0.0	0.1	4317
30	0.0214523177772	0.0219333401594	1.1	50	80	0.0	0.1	4317
31	0.0212108691473	0.0216867737116	1.1	50	80	0.0	0.1	4317
32	0.0209737100025	0.0214348254123	1.1	50	80	0.0	0.1	4317
33	0.0207425919553	0.0212037300488	1.1	50	80	0.0	0.1	4317
34	0.0205206166411	0.020965328262	1.1	50	80	0.0	0.1	4317
35	0.0203030763259	0.0207333911217	1.1	50	80	0.0	0.1	4317
36	0.0200957412229	0.0205178510141	1.1	50	80	0.0	0.1	4317
37	0.0198920672304	0.0203070797019	1.1	50	80	0.0	0.1	4317
38	0.0197037438754	0.0201080994285	1.1	50	80	0.0	0.1	4317
39	0.019515466564	0.0199153826182	1.1	50	80	0.0	0.1	4317
40	0.0193384762247	0.0197276698842	1.1	50	80	0.0	0.1	4317
41	0.0191657867886	0.0195486913426	1.1	50	80	0.0	0.1	4317
42	0.0190018766019	0.0193760393447	1.1	50	80	0.0	0.1	4317
43	0.0188418831031	0.0192165068648	1.1	50	80	0.0	0.1	4317
44	0.0186934580687	0.0190588341773	1.1	50	80	0.0	0.1	4317
45	0.0185464015396	0.0189029938447	1.1	50	80	0.0	0.1	4317
46	0.0184081662957	0.0187611789665	1.1	50	80	0.0	0.1	4317
47	0.0182751328929	0.0186237724815	1.1	50	80	0.0	0.1	4317
48	0.0181453215534	0.0184867326384	1.1	50	80	0.0	0.1	4317
49	0.0180229679847	0.0183607216775	1.1	50	80	0.0	0.1	4317
50	0.0178989176327	0.018232545867	1.1	50	80	0.0	0.1	4317
51	0.0177836425478	0.0181116498579	1.1	50	80	0.0	0.1	4317
52	0.0176756967429	0.0180004790005	1.1	50	80	0.0	0.1	4317
53	0.0175661484606	0.0178874014462	1.1	50	80	0.0	0.1	4317
54	0.0174613684306	0.0177748911475	1.1	50	80	0.0	0.1	4317
55	0.017358709246	0.0176676611201	1.1	50	80	0.0	0.1	4317
56	0.0172636456082	0.0175639960601	1.1	50	80	0.0	0.1	4317
57	0.0171682005065	0.0174651813923	1.1	50	80	0.0	0.1	4317
58	0.0170726635923	0.017370767781	1.1	50	80	0.0	0.1	4317
59	0.0169852048671	0.0172809330358	1.1	50	80	0.0	0.1	4317
60	0.0168975674233	0.0171868170631	1.1	50	80	0.0	0.1	4317
61	0.0168147251124	0.0171025475847	1.1	50	80	0.0	0.1	4317
62	0.0167353659591	0.0170193377109	1.1	50	80	0.0	0.1	4317
63	0.0166558262937	0.016935340152	1.1	50	80	0.0	0.1	4317
64	0.0165820181731	0.0168562451552	1.1	50	80	0.0	0.1	4317
65	0.0165043653242	0.0167810326392	1.1	50	80	0.0	0.1	4317
66	0.0164330847722	0.0167062653791	1.1	50	80	0.0	0.1	4317
67	0.0163658075254	0.0166349893251	1.1	50	80	0.0	0.1	4317
68	0.0162996377158	0.0165641674911	1.1	50	80	0.0	0.1	4317
69	0.0162330964519	0.0164958420468	1.1	50	80	0.0	0.1	4317
70	0.0161709107993	0.0164278442856	1.1	50	80	0.0	0.1	4317
71	0.0161102803155	0.0163660857196	1.1	50	80	0.0	0.1	4317
72	0.01604935767	0.0162998668326	1.1	50	80	0.0	0.1	4317
73	0.0159940410977	0.0162403325694	1.1	50	80	0.0	0.1	4317
74	0.0159353648665	0.016181033281	1.1	50	80	0.0	0.1	4317
75	0.01587779057	0.0161264727327	1.1	50	80	0.0	0.1	4317
76	0.0158238633383	0.0160678745217	1.1	50	80	0.0	0.1	4317
77	0.0157768056913	0.0160128006437	1.1	50	80	0.0	0.1	4317
78	0.015722089498	0.0159594194134	1.1	50	80	0.0	0.1	4317
79	0.0156702074394	0.0159042716475	1.1	50	80	0.0	0.1	4317
