	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	13.479176426	9.46730831112	1.1	200	100	0.001	0.5	5409
1	14.5109120777	10.7447833947	1.1	200	100	0.001	0.5	5409
2	15.3822974746	12.0583147565	1.1	200	100	0.001	0.5	5409
3	16.0818516654	12.8464720865	1.1	200	100	0.001	0.5	5409
4	16.6429961184	12.7922908179	1.1	200	100	0.001	0.5	5409
5	17.0310582845	14.7407086438	1.1	200	100	0.001	0.5	5409
6	17.4856956076	14.4542290996	1.1	200	100	0.001	0.5	5409
7	17.9139137487	14.4259592042	1.1	200	100	0.001	0.5	5409
8	18.2220210409	15.0193504986	1.1	200	100	0.001	0.5	5409
9	18.6021138008	15.0448936007	1.1	200	100	0.001	0.5	5409
10	18.8390593094	15.8554657285	1.1	200	100	0.001	0.5	5409
11	19.0776879562	15.9738845602	1.1	200	100	0.001	0.5	5409
12	19.3792432902	16.2229726579	1.1	200	100	0.001	0.5	5409
13	19.6634702135	16.9135613296	1.1	200	100	0.001	0.5	5409
14	19.9318812995	16.5896634203	1.1	200	100	0.001	0.5	5409
15	20.1654396349	17.7798301677	1.1	200	100	0.001	0.5	5409
16	20.4250713723	16.7892339467	1.1	200	100	0.001	0.5	5409
17	20.6376148837	17.1933642017	1.1	200	100	0.001	0.5	5409
18	20.8761333008	16.9395983269	1.1	200	100	0.001	0.5	5409
19	20.968502701	18.1000975532	1.1	200	100	0.001	0.5	5409
20	21.2155688521	17.3450578449	1.1	200	100	0.001	0.5	5409
21	21.3852446139	17.6154223355	1.1	200	100	0.001	0.5	5409
22	21.5423144798	18.1943299264	1.1	200	100	0.001	0.5	5409
23	21.7071959949	18.1086079778	1.1	200	100	0.001	0.5	5409
24	21.93601825	18.6077649798	1.1	200	100	0.001	0.5	5409
25	22.0779485984	18.1215352182	1.1	200	100	0.001	0.5	5409
26	22.1869378703	18.4384810637	1.1	200	100	0.001	0.5	5409
27	22.3886649989	19.264076759	1.1	200	100	0.001	0.5	5409
28	22.544816037	18.6161928268	1.1	200	100	0.001	0.5	5409
29	22.7130061934	19.9830477616	1.1	200	100	0.001	0.5	5409
30	22.9161980861	18.7851653628	1.1	200	100	0.001	0.5	5409
31	23.0114457671	20.0609180512	1.1	200	100	0.001	0.5	5409
32	23.0970811141	18.2443608134	1.1	200	100	0.001	0.5	5409
33	23.2089889932	21.0716505352	1.1	200	100	0.001	0.5	5409
34	23.4178285057	19.3971729789	1.1	200	100	0.001	0.5	5409
35	23.4866593675	20.7826486464	1.1	200	100	0.001	0.5	5409
36	23.6772020717	20.3122431726	1.1	200	100	0.001	0.5	5409
37	23.7751106092	18.8462402916	1.1	200	100	0.001	0.5	5409
38	23.8908863787	20.1253465558	1.1	200	100	0.001	0.5	5409
39	24.0643392098	21.2430747608	1.1	200	100	0.001	0.5	5409
40	24.249520797	19.9837123276	1.1	200	100	0.001	0.5	5409
41	24.3262980311	20.2230798756	1.1	200	100	0.001	0.5	5409
42	24.3849718572	20.8702831733	1.1	200	100	0.001	0.5	5409
43	24.5436519202	21.2624365832	1.1	200	100	0.001	0.5	5409
44	24.632250004	20.8013709936	1.1	200	100	0.001	0.5	5409
45	24.8096714843	21.3692290104	1.1	200	100	0.001	0.5	5409
46	24.8947793657	22.1992060395	1.1	200	100	0.001	0.5	5409
47	24.9727429748	21.5541875166	1.1	200	100	0.001	0.5	5409
48	25.1077719609	21.143435139	1.1	200	100	0.001	0.5	5409
49	25.2524123786	21.5892474665	1.1	200	100	0.001	0.5	5409
50	25.3198386043	20.7404482542	1.1	200	100	0.001	0.5	5409
51	25.454400883	22.0941723291	1.1	200	100	0.001	0.5	5409
52	25.5346893957	22.3468219053	1.1	200	100	0.001	0.5	5409
53	25.6403443786	22.0265054867	1.1	200	100	0.001	0.5	5409
54	25.769774587	21.2663577866	1.1	200	100	0.001	0.5	5409
55	25.7973632172	23.1493959983	1.1	200	100	0.001	0.5	5409
56	25.9573424043	20.3883323533	1.1	200	100	0.001	0.5	5409
57	26.0383226907	22.0077331016	1.1	200	100	0.001	0.5	5409
58	26.1565452275	20.4768545924	1.1	200	100	0.001	0.5	5409
59	26.2122883422	22.5356030601	1.1	200	100	0.001	0.5	5409
60	26.3477286578	21.5966385117	1.1	200	100	0.001	0.5	5409
61	26.448166913	22.0418472618	1.1	200	100	0.001	0.5	5409
62	26.5139727072	23.2910920211	1.1	200	100	0.001	0.5	5409
63	26.6648762588	23.3955980532	1.1	200	100	0.001	0.5	5409
64	26.7054567035	23.5473835427	1.1	200	100	0.001	0.5	5409
65	26.8137521922	22.7842324277	1.1	200	100	0.001	0.5	5409
66	26.8969717278	23.5637550354	1.1	200	100	0.001	0.5	5409
67	27.0043258775	22.9768504221	1.1	200	100	0.001	0.5	5409
68	27.0499981763	24.1335632523	1.1	200	100	0.001	0.5	5409
69	27.1136318568	22.0975666356	1.1	200	100	0.001	0.5	5409
70	27.1846057121	24.5940319211	1.1	200	100	0.001	0.5	5409
71	27.2893834847	22.8806357466	1.1	200	100	0.001	0.5	5409
72	27.4085072702	21.3168639799	1.1	200	100	0.001	0.5	5409
73	27.4305475901	21.1433186595	1.1	200	100	0.001	0.5	5409
74	27.4926776309	23.091220501	1.1	200	100	0.001	0.5	5409
75	27.5813025395	21.8999229134	1.1	200	100	0.001	0.5	5409
76	27.6660061091	22.6609947558	1.1	200	100	0.001	0.5	5409
77	27.666431734	23.7009048662	1.1	200	100	0.001	0.5	5409
78	27.9533631493	23.2446498944	1.1	200	100	0.001	0.5	5409
79	27.8843988339	22.1371833325	1.1	200	100	0.001	0.5	5409
80	28.0643046108	24.4001793004	1.1	200	100	0.001	0.5	5409
81	28.1123351838	26.0164626917	1.1	200	100	0.001	0.5	5409
82	28.1662309027	22.2242228698	1.1	200	100	0.001	0.5	5409
83	28.1236109065	24.4375076531	1.1	200	100	0.001	0.5	5409
84	28.3715203234	24.0751020658	1.1	200	100	0.001	0.5	5409
85	28.3672693416	23.782032828	1.1	200	100	0.001	0.5	5409
86	28.5006250837	25.5316494902	1.1	200	100	0.001	0.5	5409
87	28.5744234887	23.7385432615	1.1	200	100	0.001	0.5	5409
88	28.6172223323	25.5191767175	1.1	200	100	0.001	0.5	5409
89	28.6089130159	23.9355721765	1.1	200	100	0.001	0.5	5409
90	28.6572234854	23.4408716517	1.1	200	100	0.001	0.5	5409
91	28.7865179327	23.3625394291	1.1	200	100	0.001	0.5	5409
92	28.9926842891	23.5895636077	1.1	200	100	0.001	0.5	5409
93	28.9932673014	23.3509428095	1.1	200	100	0.001	0.5	5409
94	29.0821507258	22.5961108946	1.1	200	100	0.001	0.5	5409
95	29.0772591976	26.088010509	1.1	200	100	0.001	0.5	5409
96	29.212472102	23.0942893502	1.1	200	100	0.001	0.5	5409
97	29.1510644727	24.6622213634	1.1	200	100	0.001	0.5	5409
98	29.2361243126	23.7639101286	1.1	200	100	0.001	0.5	5409
99	29.2572185463	25.1973659979	1.1	200	100	0.001	0.5	5409
