	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	11.1308739025	9.79885832119	1.1	200	80	0.001	0.1	1021
1	11.8765451554	10.4619748488	1.1	200	80	0.001	0.1	1021
2	12.3784316548	10.4442344774	1.1	200	80	0.001	0.1	1021
3	12.777312227	11.6150754401	1.1	200	80	0.001	0.1	1021
4	13.2137762814	11.7533485876	1.1	200	80	0.001	0.1	1021
5	13.5662925617	11.3606691479	1.1	200	80	0.001	0.1	1021
6	13.9275840035	11.6213952884	1.1	200	80	0.001	0.1	1021
7	14.2506795147	11.4900420113	1.1	200	80	0.001	0.1	1021
8	14.5550896515	12.1314070056	1.1	200	80	0.001	0.1	1021
9	14.833615416	12.6718052942	1.1	200	80	0.001	0.1	1021
10	15.1157560624	13.0096801909	1.1	200	80	0.001	0.1	1021
11	15.4469967013	12.9295934564	1.1	200	80	0.001	0.1	1021
12	15.71592548	13.5208183734	1.1	200	80	0.001	0.1	1021
13	16.0333087477	12.3820347613	1.1	200	80	0.001	0.1	1021
14	16.2223905341	15.5854076797	1.1	200	80	0.001	0.1	1021
15	16.5533390564	12.5332414024	1.1	200	80	0.001	0.1	1021
16	16.6809447968	15.1352177172	1.1	200	80	0.001	0.1	1021
17	17.0049382131	15.6398152863	1.1	200	80	0.001	0.1	1021
18	17.256120112	14.812139001	1.1	200	80	0.001	0.1	1021
19	17.4749416548	15.5128196129	1.1	200	80	0.001	0.1	1021
20	17.7147851259	15.803729257	1.1	200	80	0.001	0.1	1021
21	17.9326804758	16.3222561439	1.1	200	80	0.001	0.1	1021
22	18.1697077584	15.6464163897	1.1	200	80	0.001	0.1	1021
23	18.4067325767	16.989937258	1.1	200	80	0.001	0.1	1021
24	18.6430597807	14.9650480059	1.1	200	80	0.001	0.1	1021
25	18.7351165903	18.1275234897	1.1	200	80	0.001	0.1	1021
26	19.0661846939	15.1256388109	1.1	200	80	0.001	0.1	1021
27	19.2401895153	17.1851973525	1.1	200	80	0.001	0.1	1021
28	19.3730389596	17.7117237498	1.1	200	80	0.001	0.1	1021
29	19.6300682965	17.8487785387	1.1	200	80	0.001	0.1	1021
30	19.865666945	16.2274027782	1.1	200	80	0.001	0.1	1021
31	20.0718552441	16.2103807794	1.1	200	80	0.001	0.1	1021
32	20.2093323507	17.8179337773	1.1	200	80	0.001	0.1	1021
33	20.4114605328	18.8808348585	1.1	200	80	0.001	0.1	1021
34	20.5495220423	17.240992898	1.1	200	80	0.001	0.1	1021
35	20.7676063505	18.8369431787	1.1	200	80	0.001	0.1	1021
36	21.0320811357	17.7561704761	1.1	200	80	0.001	0.1	1021
37	21.2166898665	18.4073929696	1.1	200	80	0.001	0.1	1021
38	21.3528634909	16.1126130006	1.1	200	80	0.001	0.1	1021
39	21.4975744486	20.3628840054	1.1	200	80	0.001	0.1	1021
40	21.7723631465	16.2822309954	1.1	200	80	0.001	0.1	1021
41	21.8726543894	20.6896586446	1.1	200	80	0.001	0.1	1021
42	22.0715468786	17.7768367408	1.1	200	80	0.001	0.1	1021
43	22.277470093	17.4366091451	1.1	200	80	0.001	0.1	1021
44	22.3756158944	20.3294493336	1.1	200	80	0.001	0.1	1021
45	22.5733850443	22.0375490262	1.1	200	80	0.001	0.1	1021
46	22.7406738234	19.1223379804	1.1	200	80	0.001	0.1	1021
47	22.9672332608	19.4018074213	1.1	200	80	0.001	0.1	1021
48	23.0465645604	19.3224137964	1.1	200	80	0.001	0.1	1021
49	23.3099293088	18.2041968506	1.1	200	80	0.001	0.1	1021
50	23.3459602666	19.6101279541	1.1	200	80	0.001	0.1	1021
51	23.4364408215	25.5824833117	1.1	200	80	0.001	0.1	1021
52	23.733460437	16.5581491085	1.1	200	80	0.001	0.1	1021
53	23.6752553088	24.087959925	1.1	200	80	0.001	0.1	1021
54	24.0150905917	16.4310924647	1.1	200	80	0.001	0.1	1021
55	23.8971196822	24.3797755515	1.1	200	80	0.001	0.1	1021
56	24.3233683297	19.2682122665	1.1	200	80	0.001	0.1	1021
57	24.3716349611	21.194451436	1.1	200	80	0.001	0.1	1021
58	24.6014233882	20.7769066043	1.1	200	80	0.001	0.1	1021
59	24.5228519634	19.6372117212	1.1	200	80	0.001	0.1	1021
60	24.7631002678	21.1591972603	1.1	200	80	0.001	0.1	1021
61	24.8979124117	24.3065487559	1.1	200	80	0.001	0.1	1021
62	25.2269322029	19.5969827444	1.1	200	80	0.001	0.1	1021
63	25.129885403	24.9202473888	1.1	200	80	0.001	0.1	1021
64	25.420776952	22.8273861486	1.1	200	80	0.001	0.1	1021
65	25.596860605	23.2282620005	1.1	200	80	0.001	0.1	1021
66	25.6713180608	23.5094898891	1.1	200	80	0.001	0.1	1021
67	25.8760035213	20.0272383252	1.1	200	80	0.001	0.1	1021
68	25.9114254144	24.696545527	1.1	200	80	0.001	0.1	1021
69	26.0427945443	20.3760065102	1.1	200	80	0.001	0.1	1021
70	26.1916240616	24.2468003588	1.1	200	80	0.001	0.1	1021
71	26.3495734881	20.9970271948	1.1	200	80	0.001	0.1	1021
