	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	10.1517523238	8.90380772623	1.0	200	80	0.001	0.05	2771
1	10.8525237571	9.20066976593	1.0	200	80	0.001	0.05	2771
2	11.2596079728	9.56591081847	1.0	200	80	0.001	0.05	2771
3	11.6462774467	10.2224810898	1.0	200	80	0.001	0.05	2771
4	12.0067750628	10.3726276499	1.0	200	80	0.001	0.05	2771
5	12.2933341306	11.3494273417	1.0	200	80	0.001	0.05	2771
6	12.6320696281	9.97435050302	1.0	200	80	0.001	0.05	2771
7	12.9136338259	10.1894711263	1.0	200	80	0.001	0.05	2771
8	13.1847537753	12.0173768651	1.0	200	80	0.001	0.05	2771
9	13.5029791221	11.1787874653	1.0	200	80	0.001	0.05	2771
10	13.7489620605	10.3732117467	1.0	200	80	0.001	0.05	2771
11	13.9559125673	12.261176345	1.0	200	80	0.001	0.05	2771
12	14.3032176145	11.4788465035	1.0	200	80	0.001	0.05	2771
13	14.4738689909	13.3426668234	1.0	200	80	0.001	0.05	2771
14	14.7867059655	11.3836113746	1.0	200	80	0.001	0.05	2771
15	14.9626130794	13.0861206729	1.0	200	80	0.001	0.05	2771
16	15.2536360036	12.8488399627	1.0	200	80	0.001	0.05	2771
17	15.4416330962	14.5273509035	1.0	200	80	0.001	0.05	2771
18	15.669516586	13.6714137927	1.0	200	80	0.001	0.05	2771
19	15.8599279275	15.2052831983	1.0	200	80	0.001	0.05	2771
20	16.0982034965	14.554135747	1.0	200	80	0.001	0.05	2771
21	16.2931625017	14.9818303147	1.0	200	80	0.001	0.05	2771
22	16.5050554955	14.3410608303	1.0	200	80	0.001	0.05	2771
23	16.737641149	13.8670304364	1.0	200	80	0.001	0.05	2771
24	16.8665742981	16.348267144	1.0	200	80	0.001	0.05	2771
25	17.0955051276	13.3437467633	1.0	200	80	0.001	0.05	2771
26	17.2741148434	15.5061252587	1.0	200	80	0.001	0.05	2771
27	17.4927054581	14.3418183605	1.0	200	80	0.001	0.05	2771
28	17.6036653418	17.0405751815	1.0	200	80	0.001	0.05	2771
29	17.9112352324	14.3582472623	1.0	200	80	0.001	0.05	2771
30	18.0216345387	17.6014026383	1.0	200	80	0.001	0.05	2771
31	18.2126836772	13.4877502996	1.0	200	80	0.001	0.05	2771
32	18.3923758996	17.982302219	1.0	200	80	0.001	0.05	2771
33	18.6605845536	15.6426341657	1.0	200	80	0.001	0.05	2771
34	18.7532215916	15.8657120045	1.0	200	80	0.001	0.05	2771
35	18.9911945651	14.3617225327	1.0	200	80	0.001	0.05	2771
36	19.0565678385	19.7824857613	1.0	200	80	0.001	0.05	2771
37	19.3065001729	14.4728396244	1.0	200	80	0.001	0.05	2771
38	19.3837245196	17.8607543568	1.0	200	80	0.001	0.05	2771
39	19.6203786915	17.2386933759	1.0	200	80	0.001	0.05	2771
40	19.80179726	16.1992300838	1.0	200	80	0.001	0.05	2771
41	19.9052114449	16.3322600771	1.0	200	80	0.001	0.05	2771
42	20.0655308975	18.7672774432	1.0	200	80	0.001	0.05	2771
43	20.1864703604	17.0107743353	1.0	200	80	0.001	0.05	2771
44	20.4087969692	19.7457743575	1.0	200	80	0.001	0.05	2771
45	20.5492685497	17.3893967112	1.0	200	80	0.001	0.05	2771
46	20.6883342622	17.794638052	1.0	200	80	0.001	0.05	2771
47	20.8980155272	16.2387927595	1.0	200	80	0.001	0.05	2771
48	20.9060220484	21.0796533369	1.0	200	80	0.001	0.05	2771
49	21.1845999804	16.8034509774	1.0	200	80	0.001	0.05	2771
50	21.2102389391	18.417138396	1.0	200	80	0.001	0.05	2771
51	21.4074338405	17.102588928	1.0	200	80	0.001	0.05	2771
52	21.4738250944	20.3169146359	1.0	200	80	0.001	0.05	2771
53	21.7073745352	16.7037843792	1.0	200	80	0.001	0.05	2771
54	21.7920195337	19.5107536307	1.0	200	80	0.001	0.05	2771
55	21.9239094531	19.8699509418	1.0	200	80	0.001	0.05	2771
56	22.0030721546	19.3334854383	1.0	200	80	0.001	0.05	2771
57	22.2209876465	18.8364884457	1.0	200	80	0.001	0.05	2771
58	22.3470931691	20.2170634406	1.0	200	80	0.001	0.05	2771
59	22.4552203416	18.7379575387	1.0	200	80	0.001	0.05	2771
60	22.5663203006	19.8692820651	1.0	200	80	0.001	0.05	2771
