CYP26A1,-0.041411206126213074
NBPF4,-0.04156651347875595
USH1C,-0.04160258546471596
TCL6,-0.041897255927324295
WNT7A,-0.042076390236616135
PTPRT,-0.0420871376991272
MS4A15,-0.042110323905944824
LOC286467,-0.042119722813367844
PCP2,-0.04212578386068344
ZSCAN1,-0.04215463623404503
CLDN2,-0.04220675677061081
FBXL21,-0.04235825315117836
ATP6V1B1,-0.04252908378839493
CNTN6,-0.04256761074066162
CTAG2,-0.04260729253292084
AQP6,-0.04263623058795929
MAGEA4,-0.0426960289478302
STK32A,-0.04274894297122955
IGFL1,-0.042767103761434555
MLXIPL,-0.042869482189416885
RXFP1,-0.04299473389983177
FLJ16779,-0.0432051457464695
TAC1,-0.043248578906059265
MAEL,-0.04325724393129349
C18orf16,-0.04353729635477066
CHIA,-0.043567705899477005
CALB1,-0.04361552745103836
MOBP,-0.04365253448486328
ABCC8,-0.043730221688747406
NOG,-0.04382899031043053
CA9,-0.043929245322942734
MAGEA1,-0.04393854737281799
TTPA,-0.0442330576479435
CRHR1,-0.04423721879720688
COL20A1,-0.04424234852194786
SLC6A3,-0.04426588490605354
RNF182,-0.044358644634485245
SLC30A8,-0.044399239122867584
EPHX4,-0.044651973992586136
PPFIA4,-0.044750552624464035
LRRC43,-0.04483770579099655
FAM150A,-0.04487482085824013
GAS2L2,-0.044890742748975754
PPAN-P2RY11,-0.04490862786769867
SLC2A2,-0.04494587332010269
MYT1,-0.04498055577278137
C14orf105,-0.04511898756027222
ARMC3,-0.04525570198893547
OLIG2,-0.04528200998902321
INHA,-0.04529059678316116
SVOPL,-0.0454610250890255
GPR12,-0.04550834000110626
TEKT1,-0.04564312472939491
ABHD12B,-0.045871853828430176
KCNT1,-0.04594772681593895
ZNF280A,-0.04598196968436241
SULT2A1,-0.04612979292869568
SERPIND1,-0.04631386697292328
PVALB,-0.04632195830345154
C6orf15,-0.04639061167836189
PCP4,-0.04666125029325485
MUM1L1,-0.04684252291917801
SCRT1,-0.046865589916706085
CPB1,-0.04701990634202957
DNAH2,-0.0470476932823658
KCNE1,-0.04714720696210861
SNTN,-0.04716617241501808
THRSP,-0.047191716730594635
GJB7,-0.04723161458969116
LPPR1,-0.047574739903211594
FGF17,-0.04768924042582512
TNNI3,-0.04773857817053795
DMRT2,-0.04785221815109253
UPP2,-0.048015084117650986
CIDEA,-0.04810253530740738
LGALS12,-0.04817810282111168
ROPN1B,-0.048364460468292236
TP53TG3B,-0.04836653172969818
APOH,-0.048432547599077225
SPERT,-0.04848674312233925
PCDHA4,-0.048712730407714844
GLYAT,-0.04890349879860878
REG3A,-0.04900624230504036
KBTBD12,-0.04906250908970833
NKAIN4,-0.04944845661520958
SYT9,-0.04948629066348076
SEC14L4,-0.04952787235379219
REN,-0.049601003527641296
LEFTY2,-0.049723584204912186
EPYC,-0.049770768731832504
IGFL2,-0.05019252747297287
SLC22A7,-0.050506316125392914
HOXB8,-0.05059215426445007
TKTL1,-0.05059291049838066
SLC7A3,-0.0506388284265995
C6orf223,-0.050730351358652115
INS-IGF2,-0.05085303634405136
NFE2,-0.051029592752456665
ACADL,-0.05108042433857918
APOC3,-0.05130511522293091
CNDP1,-0.0514037162065506
CD5L,-0.05149991810321808
MAGEA9B,-0.051580898463726044
MAGEA11,-0.05172688141465187
BIRC7,-0.051865581423044205
C19orf59,-0.052376072853803635
C4BPA,-0.05241265147924423
DLK1,-0.05252591520547867
FGF19,-0.05308268591761589
C5orf27,-0.053608063608407974
RFX4,-0.05384776368737221
C5orf46,-0.054015904664993286
PPBP,-0.05409405007958412
FRMPD2,-0.05429515615105629
NGB,-0.054404594004154205
