C20orf56,-0.055243369191884995
SMPX,-0.0552835613489151
MYBPH,-0.055291738361120224
ABCC2,-0.05552852153778076
SSX1,-0.05553137883543968
ADAMTS12,-0.05559910833835602
MUCL1,-0.055633027106523514
C13orf30,-0.055728524923324585
FAM123C,-0.055765796452760696
RFX4,-0.055819738656282425
SPRR2E,-0.055964019149541855
XIST,-0.05610864982008934
PPP2R2C,-0.05613734945654869
OSTBETA,-0.05622648820281029
KCNB1,-0.056228622794151306
SPRR2D,-0.05647088959813118
LOC285733,-0.05666268244385719
DIO1,-0.056763023138046265
SBSN,-0.05680977925658226
ZIC1,-0.056928835809230804
PNPLA3,-0.056951966136693954
KLK5,-0.05701930820941925
KCNV1,-0.05710979923605919
C11orf86,-0.05729284510016441
XPNPEP2,-0.057365305721759796
CNTFR,-0.05746814236044884
CRNN,-0.05747714266180992
LPPR3,-0.05750265717506409
KRT31,-0.057525116950273514
IGFN1,-0.057530954480171204
PCDHA13,-0.05756453424692154
C21orf29,-0.05758107081055641
GABRA5,-0.05765313282608986
OTC,-0.05766117572784424
LOC150622,-0.0577039010822773
XAGE1D,-0.05825410410761833
CTNNA2,-0.058407239615917206
FAM92B,-0.05847710743546486
UNC93A,-0.05885133892297745
CACNA1E,-0.0588587149977684
PAEP,-0.058875612914562225
SPRR2F,-0.059225667268037796
DDC,-0.05922824516892433
SNCB,-0.0593741349875927
LOC153328,-0.059572651982307434
TMEM132D,-0.06058616191148758
ZNF280A,-0.0607779398560524
CPLX2,-0.06148812174797058
C1orf230,-0.061554960906505585
MGAT4C,-0.061829857528209686
C1orf110,-0.06234128400683403
VIL1,-0.06302069872617722
ANKS4B,-0.06363271921873093
OIT3,-0.06435214728116989
CYP4F2,-0.06465799361467361
THRSP,-0.06466230005025864
FAM5B,-0.06496918201446533
LOC647309,-0.06508021056652069
KCNK10,-0.0651731938123703
FOXA2,-0.06567928194999695
SPRR2C,-0.06577983498573303
KCNH6,-0.06602567434310913
GSTA2,-0.06637151539325714
FMN2,-0.06641639769077301
TRDN,-0.06673771888017654
AKR1B15,-0.06781943887472153
LDLRAD1,-0.06787507236003876
ACTL8,-0.06794693320989609
CRABP1,-0.06859809160232544
BTBD17,-0.06883468478918076
ORM2,-0.06891247630119324
AKR1B10,-0.06894553452730179
C20orf85,-0.06905688345432281
KLK12,-0.0694529265165329
GATA4,-0.06980875879526138
KLK6,-0.07038114219903946
DCX,-0.07058477401733398
HHIPL2,-0.071221724152565
PAH,-0.0725644901394844
KLK8,-0.07273472845554352
CELF3,-0.07277291268110275
RXRG,-0.0741950124502182
CDR1,-0.07675925642251968
CARTPT,-0.07737994939088821
ADCY8,-0.0804193764925003
ALPI,-0.08066922426223755
ADCYAP1R1,-0.08289936929941177
CHRNA4,-0.08364912867546082
KLK7,-0.08858539909124374
DUSP13,-0.09173202514648438
SLC26A3,-0.09217395633459091
PLA2G12B,-0.10085158795118332
SMYD1,-0.10707831382751465
